,Unnamed: 0,X,Y,com_insee,com_nom,Type,Type_détaillé,geometry,0
109,23,2.4436797,48.9261493997106,93029.0,drancy,drinking_water,Missing,POINT (2.4436797 48.9261493997106),14398
110,24,2.1935213,48.4541907998275,91433.0,morigny-champigny,drinking_water,Missing,POINT (2.1935213 48.4541907998275),10796
111,24,2.1935213,48.4541907998275,91433.0,morigny-champigny,drinking_water,Missing,POINT (2.1935213 48.4541907998275),10797
112,24,2.1935213,48.4541907998275,91433.0,morigny-champigny,drinking_water,Missing,POINT (2.1935213 48.4541907998275),10922
113,24,2.1935213,48.4541907998275,91433.0,morigny-champigny,drinking_water,Missing,POINT (2.1935213 48.4541907998275),10923
114,25,2.3575952,48.8968861997179,75056.0,paris,drinking_water,Missing,POINT (2.3575952 48.8968861997179),13015
115,25,2.3575952,48.8968861997179,75056.0,paris,drinking_water,Missing,POINT (2.3575952 48.8968861997179),13016
116,25,2.3575952,48.8968861997179,75056.0,paris,drinking_water,Missing,POINT (2.3575952 48.8968861997179),13141
117,25,2.3575952,48.8968861997179,75056.0,paris,drinking_water,Missing,POINT (2.3575952 48.8968861997179),13142
118,25,2.3575952,48.8968861997179,75056.0,paris,drinking_water,Missing,POINT (2.3575952 48.8968861997179),13267
119,26,2.8996018,48.9552260997034,77284.0,meaux,drinking_water,Missing,POINT (2.8996018 48.9552260997034),20569
120,26,2.8996018,48.9552260997034,77284.0,meaux,drinking_water,Missing,POINT (2.8996018 48.9552260997034),20694
121,26,2.8996018,48.9552260997034,77284.0,meaux,drinking_water,Missing,POINT (2.8996018 48.9552260997034),20695
122,26,2.8996018,48.9552260997034,77284.0,meaux,drinking_water,Missing,POINT (2.8996018 48.9552260997034),20821
123,27,2.2442278,48.9848392996961,95219.0,ermont,drinking_water,Gratuit,POINT (2.2442278 48.9848392996961),11367
124,27,2.2442278,48.9848392996961,95219.0,ermont,drinking_water,Gratuit,POINT (2.2442278 48.9848392996961),11368
125,27,2.2442278,48.9848392996961,95219.0,ermont,drinking_water,Gratuit,POINT (2.2442278 48.9848392996961),11493
126,27,2.2442278,48.9848392996961,95219.0,ermont,drinking_water,Gratuit,POINT (2.2442278 48.9848392996961),11494
127,27,2.2442278,48.9848392996961,95219.0,ermont,drinking_water,Gratuit,POINT (2.2442278 48.9848392996961),11619
128,27,2.2442278,48.9848392996961,95219.0,ermont,drinking_water,Gratuit,POINT (2.2442278 48.9848392996961),11620
129,28,2.2441053,48.9848709996961,95219.0,ermont,drinking_water,Gratuit,POINT (2.2441053 48.9848709996961),11367
130,28,2.2441053,48.9848709996961,95219.0,ermont,drinking_water,Gratuit,POINT (2.2441053 48.9848709996961),11368
131,28,2.2441053,48.9848709996961,95219.0,ermont,drinking_water,Gratuit,POINT (2.2441053 48.9848709996961),11493
132,28,2.2441053,48.9848709996961,95219.0,ermont,drinking_water,Gratuit,POINT (2.2441053 48.9848709996961),11494
133,28,2.2441053,48.9848709996961,95219.0,ermont,drinking_water,Gratuit,POINT (2.2441053 48.9848709996961),11619
134,28,2.2441053,48.9848709996961,95219.0,ermont,drinking_water,Gratuit,POINT (2.2441053 48.9848709996961),11620
135,29,2.3621799,48.8970204997179,75056.0,paris,drinking_water,Missing,POINT (2.3621799 48.8970204997179),13015
136,29,2.3621799,48.8970204997179,75056.0,paris,drinking_water,Missing,POINT (2.3621799 48.8970204997179),13141
137,29,2.3621799,48.8970204997179,75056.0,paris,drinking_water,Missing,POINT (2.3621799 48.8970204997179),13142
138,29,2.3621799,48.8970204997179,75056.0,paris,drinking_water,Missing,POINT (2.3621799 48.8970204997179),13267
139,29,2.3621799,48.8970204997179,75056.0,paris,drinking_water,Missing,POINT (2.3621799 48.8970204997179),13268
140,30,2.3591009,48.8846453997209,75056.0,paris,drinking_water,Gratuit,POINT (2.3591009 48.8846453997209),13016
141,30,2.3591009,48.8846453997209,75056.0,paris,drinking_water,Gratuit,POINT (2.3591009 48.8846453997209),13017
142,30,2.3591009,48.8846453997209,75056.0,paris,drinking_water,Gratuit,POINT (2.3591009 48.8846453997209),13142
143,30,2.3591009,48.8846453997209,75056.0,paris,drinking_water,Gratuit,POINT (2.3591009 48.8846453997209),13143
144,30,2.3591009,48.8846453997209,75056.0,paris,drinking_water,Gratuit,POINT (2.3591009 48.8846453997209),13269
145,31,2.3737438,48.8881778997201,75056.0,paris,drinking_water,Gratuit,POINT (2.3737438 48.8881778997201),13268
146,31,2.3737438,48.8881778997201,75056.0,paris,drinking_water,Gratuit,POINT (2.3737438 48.8881778997201),13269
147,31,2.3737438,48.8881778997201,75056.0,paris,drinking_water,Gratuit,POINT (2.3737438 48.8881778997201),13394
148,31,2.3737438,48.8881778997201,75056.0,paris,drinking_water,Gratuit,POINT (2.3737438 48.8881778997201),13395
149,32,2.2276925,48.8691038997248,92073.0,suresnes,drinking_water,Missing,POINT (2.2276925 48.8691038997248),11128
150,32,2.2276925,48.8691038997248,92073.0,suresnes,drinking_water,Missing,POINT (2.2276925 48.8691038997248),11254
151,32,2.2276925,48.8691038997248,92073.0,suresnes,drinking_water,Missing,POINT (2.2276925 48.8691038997248),11255
152,32,2.2276925,48.8691038997248,92073.0,suresnes,drinking_water,Missing,POINT (2.2276925 48.8691038997248),11380
153,32,2.2276925,48.8691038997248,92073.0,suresnes,drinking_water,Missing,POINT (2.2276925 48.8691038997248),11381
