,Unnamed: 0,Unnamed: 0.1,X,Y,name,com_insee,com_nom,Type,type,Type_détaillé,geometry,0
9761,9761,2046,2.06927721234387,49.0311811368616,ibis cergy port,95127.0,cergy,hosting,hotel,Hôtel,POINT (2.06927721234387 49.0311811368616),9095
9762,9762,2046,2.06927721234387,49.0311811368616,ibis cergy port,95127.0,cergy,hosting,hotel,Hôtel,POINT (2.06927721234387 49.0311811368616),9220
9763,9763,2047,2.07294726673351,49.0410116164178,mercure,95127.0,cergy,hosting,hotel,Hôtel,POINT (2.07294726673351 49.0410116164178),8967
9764,9764,2047,2.07294726673351,49.0410116164178,mercure,95127.0,cergy,hosting,hotel,Hôtel,POINT (2.07294726673351 49.0410116164178),8968
9765,9765,2047,2.07294726673351,49.0410116164178,mercure,95127.0,cergy,hosting,hotel,Hôtel,POINT (2.07294726673351 49.0410116164178),9093
9766,9766,2047,2.07294726673351,49.0410116164178,mercure,95127.0,cergy,hosting,hotel,Hôtel,POINT (2.07294726673351 49.0410116164178),9094
9767,9767,2047,2.07294726673351,49.0410116164178,mercure,95127.0,cergy,hosting,hotel,Hôtel,POINT (2.07294726673351 49.0410116164178),9219
9768,9768,2047,2.07294726673351,49.0410116164178,mercure,95127.0,cergy,hosting,hotel,Hôtel,POINT (2.07294726673351 49.0410116164178),9220
9769,9769,2048,2.07181255114203,49.0348278019025,novotel,95127.0,cergy,hosting,hotel,Hôtel,POINT (2.07181255114203 49.0348278019025),8968
9770,9770,2048,2.07181255114203,49.0348278019025,novotel,95127.0,cergy,hosting,hotel,Hôtel,POINT (2.07181255114203 49.0348278019025),9093
9771,9771,2048,2.07181255114203,49.0348278019025,novotel,95127.0,cergy,hosting,hotel,Hôtel,POINT (2.07181255114203 49.0348278019025),9094
9772,9772,2048,2.07181255114203,49.0348278019025,novotel,95127.0,cergy,hosting,hotel,Hôtel,POINT (2.07181255114203 49.0348278019025),9220
9773,9773,2049,2.21976933890004,48.7929555770639,b&b hôtel paris meudon vélizy,92048.0,meudon,hosting,hotel,Hôtel,POINT (2.21976933890004 48.7929555770639),11011
9774,9774,2049,2.21976933890004,48.7929555770639,b&b hôtel paris meudon vélizy,92048.0,meudon,hosting,hotel,Hôtel,POINT (2.21976933890004 48.7929555770639),11136
9775,9775,2049,2.21976933890004,48.7929555770639,b&b hôtel paris meudon vélizy,92048.0,meudon,hosting,hotel,Hôtel,POINT (2.21976933890004 48.7929555770639),11137
9776,9776,2049,2.21976933890004,48.7929555770639,b&b hôtel paris meudon vélizy,92048.0,meudon,hosting,hotel,Hôtel,POINT (2.21976933890004 48.7929555770639),11262
9777,9777,2049,2.21976933890004,48.7929555770639,b&b hôtel paris meudon vélizy,92048.0,meudon,hosting,hotel,Hôtel,POINT (2.21976933890004 48.7929555770639),11263
9778,9778,2050,2.55213229433251,48.7066475820576,centre pep 75 paris-mandres,94047.0,mandres-les-roses,hosting,chalet,Autre,POINT (2.55213229433251 48.7066475820576),15808
9779,9779,2050,2.55213229433251,48.7066475820576,centre pep 75 paris-mandres,94047.0,mandres-les-roses,hosting,chalet,Autre,POINT (2.55213229433251 48.7066475820576),15809
9780,9780,2050,2.55213229433251,48.7066475820576,centre pep 75 paris-mandres,94047.0,mandres-les-roses,hosting,chalet,Autre,POINT (2.55213229433251 48.7066475820576),15934
9781,9781,2050,2.55213229433251,48.7066475820576,centre pep 75 paris-mandres,94047.0,mandres-les-roses,hosting,chalet,Autre,POINT (2.55213229433251 48.7066475820576),15935
9782,9782,2051,1.96176964811088,48.8216464562231,fasthôtel paris ouest plaisir,78490.0,plaisir,hosting,hotel,Hôtel,POINT (1.96176964811088 48.8216464562231),7479
9783,9783,2051,1.96176964811088,48.8216464562231,fasthôtel paris ouest plaisir,78490.0,plaisir,hosting,hotel,Hôtel,POINT (1.96176964811088 48.8216464562231),7480
9784,9784,2051,1.96176964811088,48.8216464562231,fasthôtel paris ouest plaisir,78490.0,plaisir,hosting,hotel,Hôtel,POINT (1.96176964811088 48.8216464562231),7605
9785,9785,2051,1.96176964811088,48.8216464562231,fasthôtel paris ouest plaisir,78490.0,plaisir,hosting,hotel,Hôtel,POINT (1.96176964811088 48.8216464562231),7606
9786,9786,2051,1.96176964811088,48.8216464562231,fasthôtel paris ouest plaisir,78490.0,plaisir,hosting,hotel,Hôtel,POINT (1.96176964811088 48.8216464562231),7732
9787,9787,2052,2.54136553035031,48.7280160361533,Missing,94048.0,marolles-en-brie,hosting,hotel,Hôtel,POINT (2.54136553035031 48.7280160361533),15554
9788,9788,2052,2.54136553035031,48.7280160361533,Missing,94048.0,marolles-en-brie,hosting,hotel,Hôtel,POINT (2.54136553035031 48.7280160361533),15680
9789,9789,2052,2.54136553035031,48.7280160361533,Missing,94048.0,marolles-en-brie,hosting,hotel,Hôtel,POINT (2.54136553035031 48.7280160361533),15681
9790,9790,2052,2.54136553035031,48.7280160361533,Missing,94048.0,marolles-en-brie,hosting,hotel,Hôtel,POINT (2.54136553035031 48.7280160361533),15806
9791,9791,2053,2.50129261481859,48.7596657351684,Missing,94004.0,boissy-saint-léger,hosting,hotel,Hôtel,POINT (2.50129261481859 48.7596657351684),15046
9792,9792,2053,2.50129261481859,48.7596657351684,Missing,94004.0,boissy-saint-léger,hosting,hotel,Hôtel,POINT (2.50129261481859 48.7596657351684),15047
9793,9793,2053,2.50129261481859,48.7596657351684,Missing,94004.0,boissy-saint-léger,hosting,hotel,Hôtel,POINT (2.50129261481859 48.7596657351684),15172
9794,9794,2053,2.50129261481859,48.7596657351684,Missing,94004.0,boissy-saint-léger,hosting,hotel,Hôtel,POINT (2.50129261481859 48.7596657351684),15173
9795,9795,2053,2.50129261481859,48.7596657351684,Missing,94004.0,boissy-saint-léger,hosting,hotel,Hôtel,POINT (2.50129261481859 48.7596657351684),15299
9796,9796,2054,2.34839849332955,48.8489481972132,la lanterne,75056.0,paris,hosting,hotel,Hôtel,POINT (2.34839849332955 48.8489481972132),12894
9797,9797,2054,2.34839849332955,48.8489481972132,la lanterne,75056.0,paris,hosting,hotel,Hôtel,POINT (2.34839849332955 48.8489481972132),12895
9798,9798,2054,2.34839849332955,48.8489481972132,la lanterne,75056.0,paris,hosting,hotel,Hôtel,POINT (2.34839849332955 48.8489481972132),13020
9799,9799,2054,2.34839849332955,48.8489481972132,la lanterne,75056.0,paris,hosting,hotel,Hôtel,POINT (2.34839849332955 48.8489481972132),13021
9800,9800,2054,2.34839849332955,48.8489481972132,la lanterne,75056.0,paris,hosting,hotel,Hôtel,POINT (2.34839849332955 48.8489481972132),13147
9801,9801,2055,2.06458802092695,48.8307339249393,la ferme des moulineaux,78043.0,bailly,hosting,apartment,Autre,POINT (2.06458802092695 48.8307339249393),8864
9802,9802,2055,2.06458802092695,48.8307339249393,la ferme des moulineaux,78043.0,bailly,hosting,apartment,Autre,POINT (2.06458802092695 48.8307339249393),8865
9803,9803,2055,2.06458802092695,48.8307339249393,la ferme des moulineaux,78043.0,bailly,hosting,apartment,Autre,POINT (2.06458802092695 48.8307339249393),8990
9804,9804,2055,2.06458802092695,48.8307339249393,la ferme des moulineaux,78043.0,bailly,hosting,apartment,Autre,POINT (2.06458802092695 48.8307339249393),8991
9805,9805,2055,2.06458802092695,48.8307339249393,la ferme des moulineaux,78043.0,bailly,hosting,apartment,Autre,POINT (2.06458802092695 48.8307339249393),9116
9806,9806,2055,2.06458802092695,48.8307339249393,la ferme des moulineaux,78043.0,bailly,hosting,apartment,Autre,POINT (2.06458802092695 48.8307339249393),9117
9807,9807,2056,2.06438261261269,48.8307022419286,la ferme des moulineaux,78043.0,bailly,hosting,apartment,Autre,POINT (2.06438261261269 48.8307022419286),8864
9808,9808,2056,2.06438261261269,48.8307022419286,la ferme des moulineaux,78043.0,bailly,hosting,apartment,Autre,POINT (2.06438261261269 48.8307022419286),8865
9809,9809,2056,2.06438261261269,48.8307022419286,la ferme des moulineaux,78043.0,bailly,hosting,apartment,Autre,POINT (2.06438261261269 48.8307022419286),8990
9810,9810,2056,2.06438261261269,48.8307022419286,la ferme des moulineaux,78043.0,bailly,hosting,apartment,Autre,POINT (2.06438261261269 48.8307022419286),8991
9811,9811,2056,2.06438261261269,48.8307022419286,la ferme des moulineaux,78043.0,bailly,hosting,apartment,Autre,POINT (2.06438261261269 48.8307022419286),9116
9812,9812,2056,2.06438261261269,48.8307022419286,la ferme des moulineaux,78043.0,bailly,hosting,apartment,Autre,POINT (2.06438261261269 48.8307022419286),9117
9813,9813,2057,2.16247478865641,48.7946807287181,huttopia versailles,78646.0,versailles,hosting,camp_site,Espaces extérieur,POINT (2.16247478865641 48.7946807287181),10254
9814,9814,2057,2.16247478865641,48.7946807287181,huttopia versailles,78646.0,versailles,hosting,camp_site,Espaces extérieur,POINT (2.16247478865641 48.7946807287181),10255
9815,9815,2057,2.16247478865641,48.7946807287181,huttopia versailles,78646.0,versailles,hosting,camp_site,Espaces extérieur,POINT (2.16247478865641 48.7946807287181),10380
9816,9816,2057,2.16247478865641,48.7946807287181,huttopia versailles,78646.0,versailles,hosting,camp_site,Espaces extérieur,POINT (2.16247478865641 48.7946807287181),10381
9817,9817,2057,2.16247478865641,48.7946807287181,huttopia versailles,78646.0,versailles,hosting,camp_site,Espaces extérieur,POINT (2.16247478865641 48.7946807287181),10506
9818,9818,2057,2.16247478865641,48.7946807287181,huttopia versailles,78646.0,versailles,hosting,camp_site,Espaces extérieur,POINT (2.16247478865641 48.7946807287181),10507
9819,9819,2058,2.34630415588157,48.8498939372191,home latin,75056.0,paris,hosting,hotel,Hôtel,POINT (2.34630415588157 48.8498939372191),12894
9820,9820,2058,2.34630415588157,48.8498939372191,home latin,75056.0,paris,hosting,hotel,Hôtel,POINT (2.34630415588157 48.8498939372191),12895
9821,9821,2058,2.34630415588157,48.8498939372191,home latin,75056.0,paris,hosting,hotel,Hôtel,POINT (2.34630415588157 48.8498939372191),13020
9822,9822,2058,2.34630415588157,48.8498939372191,home latin,75056.0,paris,hosting,hotel,Hôtel,POINT (2.34630415588157 48.8498939372191),13021
9823,9823,2059,2.54732999394294,49.0076433864554,moxy paris charles de gaulle airport,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.54732999394294 49.0076433864554),15649
9824,9824,2059,2.54732999394294,49.0076433864554,moxy paris charles de gaulle airport,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.54732999394294 49.0076433864554),15775
9825,9825,2059,2.54732999394294,49.0076433864554,moxy paris charles de gaulle airport,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.54732999394294 49.0076433864554),15901
9826,9826,2060,2.51343524586794,48.9889610933991,formule 1 roissy,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51343524586794 48.9889610933991),15147
9827,9827,2060,2.51343524586794,48.9889610933991,formule 1 roissy,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51343524586794 48.9889610933991),15273
9828,9828,2060,2.51343524586794,48.9889610933991,formule 1 roissy,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51343524586794 48.9889610933991),15274
9829,9829,2060,2.51343524586794,48.9889610933991,formule 1 roissy,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51343524586794 48.9889610933991),15399
9830,9830,2061,2.52172021245708,49.0057299739988,hotel inn paris cdg airport,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.52172021245708 49.0057299739988),15271
9831,9831,2061,2.52172021245708,49.0057299739988,hotel inn paris cdg airport,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.52172021245708 49.0057299739988),15397
9832,9832,2061,2.52172021245708,49.0057299739988,hotel inn paris cdg airport,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.52172021245708 49.0057299739988),15398
9833,9833,2061,2.52172021245708,49.0057299739988,hotel inn paris cdg airport,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.52172021245708 49.0057299739988),15523
9834,9834,2062,2.52023551345176,49.0042933857504,best western plus paris roissy - l'esprit libre,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.52023551345176 49.0042933857504),15271
9835,9835,2062,2.52023551345176,49.0042933857504,best western plus paris roissy - l'esprit libre,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.52023551345176 49.0042933857504),15272
9836,9836,2062,2.52023551345176,49.0042933857504,best western plus paris roissy - l'esprit libre,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.52023551345176 49.0042933857504),15397
9837,9837,2062,2.52023551345176,49.0042933857504,best western plus paris roissy - l'esprit libre,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.52023551345176 49.0042933857504),15398
9838,9838,2062,2.52023551345176,49.0042933857504,best western plus paris roissy - l'esprit libre,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.52023551345176 49.0042933857504),15523
9839,9839,2063,2.51741604099857,48.9990592868996,novotel paris roissy cdg convention,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51741604099857 48.9990592868996),15146
9840,9840,2063,2.51741604099857,48.9990592868996,novotel paris roissy cdg convention,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51741604099857 48.9990592868996),15271
9841,9841,2063,2.51741604099857,48.9990592868996,novotel paris roissy cdg convention,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51741604099857 48.9990592868996),15272
9842,9842,2063,2.51741604099857,48.9990592868996,novotel paris roissy cdg convention,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51741604099857 48.9990592868996),15398
9843,9843,2064,2.51704215110115,48.997912828149,golden tulip paris aéroport cdg villepinte,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51704215110115 48.997912828149),15146
9844,9844,2064,2.51704215110115,48.997912828149,golden tulip paris aéroport cdg villepinte,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51704215110115 48.997912828149),15272
9845,9845,2064,2.51704215110115,48.997912828149,golden tulip paris aéroport cdg villepinte,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51704215110115 48.997912828149),15273
9846,9846,2064,2.51704215110115,48.997912828149,golden tulip paris aéroport cdg villepinte,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51704215110115 48.997912828149),15398
9847,9847,2064,2.51704215110115,48.997912828149,golden tulip paris aéroport cdg villepinte,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51704215110115 48.997912828149),15399
9848,9848,2065,2.5126513987244,48.9884331805173,première classe roissy,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.5126513987244 48.9884331805173),15147
9849,9849,2065,2.5126513987244,48.9884331805173,première classe roissy,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.5126513987244 48.9884331805173),15273
9850,9850,2065,2.5126513987244,48.9884331805173,première classe roissy,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.5126513987244 48.9884331805173),15274
9851,9851,2065,2.5126513987244,48.9884331805173,première classe roissy,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.5126513987244 48.9884331805173),15399
9852,9852,2066,2.5199332332518,49.0016626631387,novotel suites paris roissy-cdg,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.5199332332518 49.0016626631387),15271
9853,9853,2066,2.5199332332518,49.0016626631387,novotel suites paris roissy-cdg,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.5199332332518 49.0016626631387),15272
9854,9854,2066,2.5199332332518,49.0016626631387,novotel suites paris roissy-cdg,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.5199332332518 49.0016626631387),15397
9855,9855,2066,2.5199332332518,49.0016626631387,novotel suites paris roissy-cdg,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.5199332332518 49.0016626631387),15398
9856,9856,2066,2.5199332332518,49.0016626631387,novotel suites paris roissy-cdg,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.5199332332518 49.0016626631387),15524
9857,9857,2067,2.5128082542141,48.9897997981968,ibis budget roissy,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.5128082542141 48.9897997981968),15147
9858,9858,2067,2.5128082542141,48.9897997981968,ibis budget roissy,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.5128082542141 48.9897997981968),15272
9859,9859,2067,2.5128082542141,48.9897997981968,ibis budget roissy,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.5128082542141 48.9897997981968),15273
9860,9860,2067,2.5128082542141,48.9897997981968,ibis budget roissy,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.5128082542141 48.9897997981968),15399
9861,9861,2068,2.52047906672959,49.0054382232914,millennium hotel paris charles de gaulle,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.52047906672959 49.0054382232914),15271
9862,9862,2068,2.52047906672959,49.0054382232914,millennium hotel paris charles de gaulle,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.52047906672959 49.0054382232914),15272
9863,9863,2068,2.52047906672959,49.0054382232914,millennium hotel paris charles de gaulle,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.52047906672959 49.0054382232914),15397
9864,9864,2068,2.52047906672959,49.0054382232914,millennium hotel paris charles de gaulle,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.52047906672959 49.0054382232914),15398
9865,9865,2068,2.52047906672959,49.0054382232914,millennium hotel paris charles de gaulle,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.52047906672959 49.0054382232914),15523
9866,9866,2069,2.52129295351024,49.00414233568,mercure paris roissy charles de gaulle hotel,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.52129295351024 49.00414233568),15271
9867,9867,2069,2.52129295351024,49.00414233568,mercure paris roissy charles de gaulle hotel,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.52129295351024 49.00414233568),15272
9868,9868,2069,2.52129295351024,49.00414233568,mercure paris roissy charles de gaulle hotel,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.52129295351024 49.00414233568),15397
9869,9869,2069,2.52129295351024,49.00414233568,mercure paris roissy charles de gaulle hotel,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.52129295351024 49.00414233568),15398
9870,9870,2069,2.52129295351024,49.00414233568,mercure paris roissy charles de gaulle hotel,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.52129295351024 49.00414233568),15523
9871,9871,2069,2.52129295351024,49.00414233568,mercure paris roissy charles de gaulle hotel,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.52129295351024 49.00414233568),15524
9872,9872,2070,2.52032507668609,49.007079526161,ibis styles,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.52032507668609 49.007079526161),15271
9873,9873,2070,2.52032507668609,49.007079526161,ibis styles,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.52032507668609 49.007079526161),15397
9874,9874,2070,2.52032507668609,49.007079526161,ibis styles,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.52032507668609 49.007079526161),15398
9875,9875,2070,2.52032507668609,49.007079526161,ibis styles,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.52032507668609 49.007079526161),15523
9876,9876,2071,2.51642506363386,48.9975711636691,hotel campanile roissy,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51642506363386 48.9975711636691),15146
9877,9877,2071,2.51642506363386,48.9975711636691,hotel campanile roissy,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51642506363386 48.9975711636691),15272
9878,9878,2071,2.51642506363386,48.9975711636691,hotel campanile roissy,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51642506363386 48.9975711636691),15273
9879,9879,2071,2.51642506363386,48.9975711636691,hotel campanile roissy,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51642506363386 48.9975711636691),15398
9880,9880,2071,2.51642506363386,48.9975711636691,hotel campanile roissy,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51642506363386 48.9975711636691),15399
9881,9881,2072,2.51269213108504,48.9893150148055,novotel suites,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51269213108504 48.9893150148055),15147
9882,9882,2072,2.51269213108504,48.9893150148055,novotel suites,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51269213108504 48.9893150148055),15273
9883,9883,2072,2.51269213108504,48.9893150148055,novotel suites,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51269213108504 48.9893150148055),15274
9884,9884,2072,2.51269213108504,48.9893150148055,novotel suites,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51269213108504 48.9893150148055),15399
9885,9885,2073,2.51289093920065,48.989026542997,ibis roissy,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51289093920065 48.989026542997),15147
9886,9886,2073,2.51289093920065,48.989026542997,ibis roissy,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51289093920065 48.989026542997),15273
9887,9887,2073,2.51289093920065,48.989026542997,ibis roissy,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51289093920065 48.989026542997),15274
9888,9888,2073,2.51289093920065,48.989026542997,ibis roissy,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51289093920065 48.989026542997),15399
9889,9889,2074,2.54871010540595,49.007633049298,mercure paris charles de gaulle airport & convention,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.54871010540595 49.007633049298),15649
9890,9890,2074,2.54871010540595,49.007633049298,mercure paris charles de gaulle airport & convention,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.54871010540595 49.007633049298),15774
9891,9891,2074,2.54871010540595,49.007633049298,mercure paris charles de gaulle airport & convention,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.54871010540595 49.007633049298),15775
9892,9892,2074,2.54871010540595,49.007633049298,mercure paris charles de gaulle airport & convention,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.54871010540595 49.007633049298),15901
9893,9893,2075,2.51461905550404,48.9977811435893,b&b hôtel,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51461905550404 48.9977811435893),15146
9894,9894,2075,2.51461905550404,48.9977811435893,b&b hôtel,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51461905550404 48.9977811435893),15272
9895,9895,2075,2.51461905550404,48.9977811435893,b&b hôtel,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51461905550404 48.9977811435893),15273
9896,9896,2075,2.51461905550404,48.9977811435893,b&b hôtel,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51461905550404 48.9977811435893),15398
9897,9897,2076,2.51425080592253,48.990951426968,hyatt regency paris - charles de gaulle,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51425080592253 48.990951426968),15147
9898,9898,2076,2.51425080592253,48.990951426968,hyatt regency paris - charles de gaulle,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51425080592253 48.990951426968),15272
9899,9899,2076,2.51425080592253,48.990951426968,hyatt regency paris - charles de gaulle,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51425080592253 48.990951426968),15273
9900,9900,2076,2.51425080592253,48.990951426968,hyatt regency paris - charles de gaulle,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51425080592253 48.990951426968),15399
9901,9901,2077,2.51568149274925,48.9980821723656,premiere classe,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51568149274925 48.9980821723656),15146
9902,9902,2077,2.51568149274925,48.9980821723656,premiere classe,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51568149274925 48.9980821723656),15272
9903,9903,2077,2.51568149274925,48.9980821723656,premiere classe,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51568149274925 48.9980821723656),15273
9904,9904,2077,2.51568149274925,48.9980821723656,premiere classe,95527.0,roissy-en-france,hosting,hotel,Hôtel,POINT (2.51568149274925 48.9980821723656),15398
9905,9905,2078,2.4212225038701,48.9960212081748,hôtel les marroniers,95277.0,gonesse,hosting,hotel,Hôtel,POINT (2.4212225038701 48.9960212081748),13886
9906,9906,2078,2.4212225038701,48.9960212081748,hôtel les marroniers,95277.0,gonesse,hosting,hotel,Hôtel,POINT (2.4212225038701 48.9960212081748),13887
9907,9907,2078,2.4212225038701,48.9960212081748,hôtel les marroniers,95277.0,gonesse,hosting,hotel,Hôtel,POINT (2.4212225038701 48.9960212081748),14012
9908,9908,2078,2.4212225038701,48.9960212081748,hôtel les marroniers,95277.0,gonesse,hosting,hotel,Hôtel,POINT (2.4212225038701 48.9960212081748),14013
9909,9909,2078,2.4212225038701,48.9960212081748,hôtel les marroniers,95277.0,gonesse,hosting,hotel,Hôtel,POINT (2.4212225038701 48.9960212081748),14138
9910,9910,2079,2.26060352221602,48.8243402239051,ibis budget,92040.0,issy-les-moulineaux,hosting,hotel,Hôtel,POINT (2.26060352221602 48.8243402239051),11637
9911,9911,2079,2.26060352221602,48.8243402239051,ibis budget,92040.0,issy-les-moulineaux,hosting,hotel,Hôtel,POINT (2.26060352221602 48.8243402239051),11638
9912,9912,2079,2.26060352221602,48.8243402239051,ibis budget,92040.0,issy-les-moulineaux,hosting,hotel,Hôtel,POINT (2.26060352221602 48.8243402239051),11763
9913,9913,2079,2.26060352221602,48.8243402239051,ibis budget,92040.0,issy-les-moulineaux,hosting,hotel,Hôtel,POINT (2.26060352221602 48.8243402239051),11764
9914,9914,2079,2.26060352221602,48.8243402239051,ibis budget,92040.0,issy-les-moulineaux,hosting,hotel,Hôtel,POINT (2.26060352221602 48.8243402239051),11889
9915,9915,2079,2.26060352221602,48.8243402239051,ibis budget,92040.0,issy-les-moulineaux,hosting,hotel,Hôtel,POINT (2.26060352221602 48.8243402239051),11890
9916,9916,2080,2.34804357338711,48.8485351458418,atmosphères,75056.0,paris,hosting,hotel,Hôtel,POINT (2.34804357338711 48.8485351458418),12894
9917,9917,2080,2.34804357338711,48.8485351458418,atmosphères,75056.0,paris,hosting,hotel,Hôtel,POINT (2.34804357338711 48.8485351458418),12895
9918,9918,2080,2.34804357338711,48.8485351458418,atmosphères,75056.0,paris,hosting,hotel,Hôtel,POINT (2.34804357338711 48.8485351458418),13020
9919,9919,2080,2.34804357338711,48.8485351458418,atmosphères,75056.0,paris,hosting,hotel,Hôtel,POINT (2.34804357338711 48.8485351458418),13021
9920,9920,2080,2.34804357338711,48.8485351458418,atmosphères,75056.0,paris,hosting,hotel,Hôtel,POINT (2.34804357338711 48.8485351458418),13147
9921,9921,2081,2.28932863808003,48.8388874901633,ibis styles paris 15 lecourbe,75056.0,paris,hosting,hostel,Autre,POINT (2.28932863808003 48.8388874901633),12014
9922,9922,2081,2.28932863808003,48.8388874901633,ibis styles paris 15 lecourbe,75056.0,paris,hosting,hostel,Autre,POINT (2.28932863808003 48.8388874901633),12139
9923,9923,2081,2.28932863808003,48.8388874901633,ibis styles paris 15 lecourbe,75056.0,paris,hosting,hostel,Autre,POINT (2.28932863808003 48.8388874901633),12140
9924,9924,2081,2.28932863808003,48.8388874901633,ibis styles paris 15 lecourbe,75056.0,paris,hosting,hostel,Autre,POINT (2.28932863808003 48.8388874901633),12265
9925,9925,2081,2.28932863808003,48.8388874901633,ibis styles paris 15 lecourbe,75056.0,paris,hosting,hostel,Autre,POINT (2.28932863808003 48.8388874901633),12266
9926,9926,2082,2.4880497723783,48.8542684235189,mercure,94033.0,fontenay-sous-bois,hosting,hotel,Hôtel,POINT (2.4880497723783 48.8542684235189),14784
