,Unnamed: 0,X,Y,com_insee,com_nom,Type,connexion_type,Type_détaillé,geometry,0
4334,909,2.4197018,48.8226992997363,94018.0,charenton-le-pont,internet_access,wlan,Wifi,POINT (2.4197018 48.8226992997363),13906
4335,909,2.4197018,48.8226992997363,94018.0,charenton-le-pont,internet_access,wlan,Wifi,POINT (2.4197018 48.8226992997363),14031
4336,909,2.4197018,48.8226992997363,94018.0,charenton-le-pont,internet_access,wlan,Wifi,POINT (2.4197018 48.8226992997363),14032
4337,910,2.0899472,48.6298720997841,91249.0,forges-les-bains,internet_access,wlan,Wifi,POINT (2.0899472 48.6298720997841),9265
4338,910,2.0899472,48.6298720997841,91249.0,forges-les-bains,internet_access,wlan,Wifi,POINT (2.0899472 48.6298720997841),9391
4339,910,2.0899472,48.6298720997841,91249.0,forges-les-bains,internet_access,wlan,Wifi,POINT (2.0899472 48.6298720997841),9392
4340,910,2.0899472,48.6298720997841,91249.0,forges-les-bains,internet_access,wlan,Wifi,POINT (2.0899472 48.6298720997841),9517
4341,911,2.3601676,48.763652099751,94021.0,chevilly-larue,internet_access,wlan,Wifi,POINT (2.3601676 48.763652099751),13030
4342,911,2.3601676,48.763652099751,94021.0,chevilly-larue,internet_access,wlan,Wifi,POINT (2.3601676 48.763652099751),13156
4343,911,2.3601676,48.763652099751,94021.0,chevilly-larue,internet_access,wlan,Wifi,POINT (2.3601676 48.763652099751),13157
4344,911,2.3601676,48.763652099751,94021.0,chevilly-larue,internet_access,wlan,Wifi,POINT (2.3601676 48.763652099751),13282
4345,912,2.3662009,48.8788257997224,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3662009 48.8788257997224),13143
4346,912,2.3662009,48.8788257997224,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3662009 48.8788257997224),13144
4347,912,2.3662009,48.8788257997224,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3662009 48.8788257997224),13269
4348,912,2.3662009,48.8788257997224,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3662009 48.8788257997224),13270
4349,912,2.3662009,48.8788257997224,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3662009 48.8788257997224),13395
4350,913,2.3654227,48.8811017997218,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3654227 48.8811017997218),13143
4351,913,2.3654227,48.8811017997218,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3654227 48.8811017997218),13144
4352,913,2.3654227,48.8811017997218,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3654227 48.8811017997218),13269
4353,913,2.3654227,48.8811017997218,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3654227 48.8811017997218),13270
4354,913,2.3654227,48.8811017997218,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3654227 48.8811017997218),13395
4355,914,2.3518278,48.8394780997321,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3518278 48.8394780997321),12895
4356,914,2.3518278,48.8394780997321,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3518278 48.8394780997321),12896
4357,914,2.3518278,48.8394780997321,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3518278 48.8394780997321),13021
4358,914,2.3518278,48.8394780997321,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3518278 48.8394780997321),13022
4359,914,2.3518278,48.8394780997321,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3518278 48.8394780997321),13147
4360,914,2.3518278,48.8394780997321,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3518278 48.8394780997321),13148
4361,915,2.3525628,48.8402025997319,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3525628 48.8402025997319),12895
4362,915,2.3525628,48.8402025997319,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3525628 48.8402025997319),12896
4363,915,2.3525628,48.8402025997319,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3525628 48.8402025997319),13021
4364,915,2.3525628,48.8402025997319,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3525628 48.8402025997319),13022
4365,915,2.3525628,48.8402025997319,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3525628 48.8402025997319),13147
4366,915,2.3525628,48.8402025997319,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3525628 48.8402025997319),13148
4367,916,2.171111,48.7090086997645,91272.0,gif-sur-yvette,internet_access,yes,Autre,POINT (2.171111 48.7090086997645),10390
4368,916,2.171111,48.7090086997645,91272.0,gif-sur-yvette,internet_access,yes,Autre,POINT (2.171111 48.7090086997645),10391
4369,916,2.171111,48.7090086997645,91272.0,gif-sur-yvette,internet_access,yes,Autre,POINT (2.171111 48.7090086997645),10516
4370,916,2.171111,48.7090086997645,91272.0,gif-sur-yvette,internet_access,yes,Autre,POINT (2.171111 48.7090086997645),10517
4371,916,2.171111,48.7090086997645,91272.0,gif-sur-yvette,internet_access,yes,Autre,POINT (2.171111 48.7090086997645),10642
4372,917,2.172167,48.7085778997646,91471.0,orsay,internet_access,yes,Autre,POINT (2.172167 48.7085778997646),10390
4373,917,2.172167,48.7085778997646,91471.0,orsay,internet_access,yes,Autre,POINT (2.172167 48.7085778997646),10391
4374,917,2.172167,48.7085778997646,91471.0,orsay,internet_access,yes,Autre,POINT (2.172167 48.7085778997646),10516
4375,917,2.172167,48.7085778997646,91471.0,orsay,internet_access,yes,Autre,POINT (2.172167 48.7085778997646),10517
4376,917,2.172167,48.7085778997646,91471.0,orsay,internet_access,yes,Autre,POINT (2.172167 48.7085778997646),10642
4377,917,2.172167,48.7085778997646,91471.0,orsay,internet_access,yes,Autre,POINT (2.172167 48.7085778997646),10643
4378,918,2.1770963,48.7066144997651,91471.0,orsay,internet_access,yes,Autre,POINT (2.1770963 48.7066144997651),10516
4379,918,2.1770963,48.7066144997651,91471.0,orsay,internet_access,yes,Autre,POINT (2.1770963 48.7066144997651),10517
4380,918,2.1770963,48.7066144997651,91471.0,orsay,internet_access,yes,Autre,POINT (2.1770963 48.7066144997651),10642
4381,918,2.1770963,48.7066144997651,91471.0,orsay,internet_access,yes,Autre,POINT (2.1770963 48.7066144997651),10643
4382,919,2.3418472,48.8504637997294,75056.0,paris,internet_access,yes,Autre,POINT (2.3418472 48.8504637997294),12768
4383,919,2.3418472,48.8504637997294,75056.0,paris,internet_access,yes,Autre,POINT (2.3418472 48.8504637997294),12769
4384,919,2.3418472,48.8504637997294,75056.0,paris,internet_access,yes,Autre,POINT (2.3418472 48.8504637997294),12894
4385,919,2.3418472,48.8504637997294,75056.0,paris,internet_access,yes,Autre,POINT (2.3418472 48.8504637997294),12895
4386,919,2.3418472,48.8504637997294,75056.0,paris,internet_access,yes,Autre,POINT (2.3418472 48.8504637997294),13020
4387,919,2.3418472,48.8504637997294,75056.0,paris,internet_access,yes,Autre,POINT (2.3418472 48.8504637997294),13021
4388,920,2.3431908,48.8488953997298,75056.0,paris,internet_access,yes,Autre,POINT (2.3431908 48.8488953997298),12768
4389,920,2.3431908,48.8488953997298,75056.0,paris,internet_access,yes,Autre,POINT (2.3431908 48.8488953997298),12769
4390,920,2.3431908,48.8488953997298,75056.0,paris,internet_access,yes,Autre,POINT (2.3431908 48.8488953997298),12894
4391,920,2.3431908,48.8488953997298,75056.0,paris,internet_access,yes,Autre,POINT (2.3431908 48.8488953997298),12895
4392,920,2.3431908,48.8488953997298,75056.0,paris,internet_access,yes,Autre,POINT (2.3431908 48.8488953997298),13020
4393,920,2.3431908,48.8488953997298,75056.0,paris,internet_access,yes,Autre,POINT (2.3431908 48.8488953997298),13021
4394,921,2.3445383,48.8494119997297,75056.0,paris,internet_access,yes,Autre,POINT (2.3445383 48.8494119997297),12769
4395,921,2.3445383,48.8494119997297,75056.0,paris,internet_access,yes,Autre,POINT (2.3445383 48.8494119997297),12894
4396,921,2.3445383,48.8494119997297,75056.0,paris,internet_access,yes,Autre,POINT (2.3445383 48.8494119997297),12895
4397,921,2.3445383,48.8494119997297,75056.0,paris,internet_access,yes,Autre,POINT (2.3445383 48.8494119997297),13020
4398,921,2.3445383,48.8494119997297,75056.0,paris,internet_access,yes,Autre,POINT (2.3445383 48.8494119997297),13021
4399,922,2.3862813,48.8496877997296,75056.0,paris,internet_access,yes,Autre,POINT (2.3862813 48.8496877997296),13398
4400,922,2.3862813,48.8496877997296,75056.0,paris,internet_access,yes,Autre,POINT (2.3862813 48.8496877997296),13399
4401,922,2.3862813,48.8496877997296,75056.0,paris,internet_access,yes,Autre,POINT (2.3862813 48.8496877997296),13524
4402,922,2.3862813,48.8496877997296,75056.0,paris,internet_access,yes,Autre,POINT (2.3862813 48.8496877997296),13525
4403,922,2.3862813,48.8496877997296,75056.0,paris,internet_access,yes,Autre,POINT (2.3862813 48.8496877997296),13650
4404,922,2.3862813,48.8496877997296,75056.0,paris,internet_access,yes,Autre,POINT (2.3862813 48.8496877997296),13651
4405,923,2.3861442,48.8497121997296,75056.0,paris,internet_access,yes,Autre,POINT (2.3861442 48.8497121997296),13398
4406,923,2.3861442,48.8497121997296,75056.0,paris,internet_access,yes,Autre,POINT (2.3861442 48.8497121997296),13399
4407,923,2.3861442,48.8497121997296,75056.0,paris,internet_access,yes,Autre,POINT (2.3861442 48.8497121997296),13524
4408,923,2.3861442,48.8497121997296,75056.0,paris,internet_access,yes,Autre,POINT (2.3861442 48.8497121997296),13525
4409,923,2.3861442,48.8497121997296,75056.0,paris,internet_access,yes,Autre,POINT (2.3861442 48.8497121997296),13650
4410,923,2.3861442,48.8497121997296,75056.0,paris,internet_access,yes,Autre,POINT (2.3861442 48.8497121997296),13651
4411,924,2.4567434,48.8494438997297,94033.0,fontenay-sous-bois,internet_access,wlan,Wifi,POINT (2.4567434 48.8494438997297),14406
4412,924,2.4567434,48.8494438997297,94033.0,fontenay-sous-bois,internet_access,wlan,Wifi,POINT (2.4567434 48.8494438997297),14407
4413,924,2.4567434,48.8494438997297,94033.0,fontenay-sous-bois,internet_access,wlan,Wifi,POINT (2.4567434 48.8494438997297),14532
4414,924,2.4567434,48.8494438997297,94033.0,fontenay-sous-bois,internet_access,wlan,Wifi,POINT (2.4567434 48.8494438997297),14533
4415,924,2.4567434,48.8494438997297,94033.0,fontenay-sous-bois,internet_access,wlan,Wifi,POINT (2.4567434 48.8494438997297),14659
4416,925,2.0095435,48.9726046996991,78624.0,triel-sur-seine,internet_access,wlan,Wifi,POINT (2.0095435 48.9726046996991),8093
4417,925,2.0095435,48.9726046996991,78624.0,triel-sur-seine,internet_access,wlan,Wifi,POINT (2.0095435 48.9726046996991),8218
4418,925,2.0095435,48.9726046996991,78624.0,triel-sur-seine,internet_access,wlan,Wifi,POINT (2.0095435 48.9726046996991),8219
4419,925,2.0095435,48.9726046996991,78624.0,triel-sur-seine,internet_access,wlan,Wifi,POINT (2.0095435 48.9726046996991),8345
4420,926,2.3480076,48.8750492997233,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3480076 48.8750492997233),12891
4421,926,2.3480076,48.8750492997233,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3480076 48.8750492997233),12892
4422,926,2.3480076,48.8750492997233,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3480076 48.8750492997233),13017
4423,926,2.3480076,48.8750492997233,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3480076 48.8750492997233),13018
4424,926,2.3480076,48.8750492997233,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3480076 48.8750492997233),13144
4425,927,2.3647349,48.7043194997656,91027.0,athis-mons,internet_access,yes,Autre,POINT (2.3647349 48.7043194997656),13162
4426,927,2.3647349,48.7043194997656,91027.0,athis-mons,internet_access,yes,Autre,POINT (2.3647349 48.7043194997656),13163
4427,927,2.3647349,48.7043194997656,91027.0,athis-mons,internet_access,yes,Autre,POINT (2.3647349 48.7043194997656),13288
4428,927,2.3647349,48.7043194997656,91027.0,athis-mons,internet_access,yes,Autre,POINT (2.3647349 48.7043194997656),13289
4429,928,2.3230897,48.6485667997795,91549.0,sainte-geneviève-des-bois,internet_access,wlan,Wifi,POINT (2.3230897 48.6485667997795),12539
4430,928,2.3230897,48.6485667997795,91549.0,sainte-geneviève-des-bois,internet_access,wlan,Wifi,POINT (2.3230897 48.6485667997795),12664
4431,928,2.3230897,48.6485667997795,91549.0,sainte-geneviève-des-bois,internet_access,wlan,Wifi,POINT (2.3230897 48.6485667997795),12665
4432,928,2.3230897,48.6485667997795,91549.0,sainte-geneviève-des-bois,internet_access,wlan,Wifi,POINT (2.3230897 48.6485667997795),12791
4433,929,2.452178,48.64619769978,91600.0,soisy-sur-seine,internet_access,wlan,Wifi,POINT (2.452178 48.64619769978),14303
4434,929,2.452178,48.64619769978,91600.0,soisy-sur-seine,internet_access,wlan,Wifi,POINT (2.452178 48.64619769978),14429
4435,929,2.452178,48.64619769978,91600.0,soisy-sur-seine,internet_access,wlan,Wifi,POINT (2.452178 48.64619769978),14430
4436,929,2.452178,48.64619769978,91600.0,soisy-sur-seine,internet_access,wlan,Wifi,POINT (2.452178 48.64619769978),14555
4437,929,2.452178,48.64619769978,91600.0,soisy-sur-seine,internet_access,wlan,Wifi,POINT (2.452178 48.64619769978),14556
4438,930,2.2487426,48.9061320997156,92035.0,la garenne-colombes,internet_access,wlan,Wifi,POINT (2.2487426 48.9061320997156),11502
4439,930,2.2487426,48.9061320997156,92035.0,la garenne-colombes,internet_access,wlan,Wifi,POINT (2.2487426 48.9061320997156),11503
4440,930,2.2487426,48.9061320997156,92035.0,la garenne-colombes,internet_access,wlan,Wifi,POINT (2.2487426 48.9061320997156),11628
4441,930,2.2487426,48.9061320997156,92035.0,la garenne-colombes,internet_access,wlan,Wifi,POINT (2.2487426 48.9061320997156),11629
4442,930,2.2487426,48.9061320997156,92035.0,la garenne-colombes,internet_access,wlan,Wifi,POINT (2.2487426 48.9061320997156),11754
4443,931,2.3564623,48.8873175997203,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3564623 48.8873175997203),13016
4444,931,2.3564623,48.8873175997203,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3564623 48.8873175997203),13017
4445,931,2.3564623,48.8873175997203,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3564623 48.8873175997203),13142
4446,931,2.3564623,48.8873175997203,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3564623 48.8873175997203),13143
4447,932,2.3350027,48.8664145997255,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3350027 48.8664145997255),12641
4448,932,2.3350027,48.8664145997255,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3350027 48.8664145997255),12766
4449,932,2.3350027,48.8664145997255,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3350027 48.8664145997255),12767
4450,932,2.3350027,48.8664145997255,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3350027 48.8664145997255),12892
4451,932,2.3350027,48.8664145997255,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3350027 48.8664145997255),12893
4452,933,2.3480511,48.8474718997302,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3480511 48.8474718997302),12894
4453,933,2.3480511,48.8474718997302,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3480511 48.8474718997302),12895
4454,933,2.3480511,48.8474718997302,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3480511 48.8474718997302),13020
4455,933,2.3480511,48.8474718997302,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3480511 48.8474718997302),13021
4456,933,2.3480511,48.8474718997302,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3480511 48.8474718997302),13147
4457,934,2.147542,48.9075590997153,78418.0,montesson,internet_access,yes,Autre,POINT (2.147542 48.9075590997153),9990
4458,934,2.147542,48.9075590997153,78418.0,montesson,internet_access,yes,Autre,POINT (2.147542 48.9075590997153),10116
4459,934,2.147542,48.9075590997153,78418.0,montesson,internet_access,yes,Autre,POINT (2.147542 48.9075590997153),10117
4460,934,2.147542,48.9075590997153,78418.0,montesson,internet_access,yes,Autre,POINT (2.147542 48.9075590997153),10242
4461,934,2.147542,48.9075590997153,78418.0,montesson,internet_access,yes,Autre,POINT (2.147542 48.9075590997153),10243
4462,935,2.3301907,48.8411946997317,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3301907 48.8411946997317),12643
4463,935,2.3301907,48.8411946997317,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3301907 48.8411946997317),12644
4464,935,2.3301907,48.8411946997317,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3301907 48.8411946997317),12769
4465,935,2.3301907,48.8411946997317,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3301907 48.8411946997317),12770
4466,936,2.3727031,48.8266733997353,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3727031 48.8266733997353),13149
4467,936,2.3727031,48.8266733997353,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3727031 48.8266733997353),13275
4468,936,2.3727031,48.8266733997353,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3727031 48.8266733997353),13276
4469,936,2.3727031,48.8266733997353,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3727031 48.8266733997353),13401
4470,936,2.3727031,48.8266733997353,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3727031 48.8266733997353),13402
4471,937,2.3404785,48.8539735997285,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3404785 48.8539735997285),12768
4472,937,2.3404785,48.8539735997285,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3404785 48.8539735997285),12894
4473,937,2.3404785,48.8539735997285,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3404785 48.8539735997285),12895
4474,937,2.3404785,48.8539735997285,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3404785 48.8539735997285),13020
4475,938,2.3664238,48.8692581997247,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3664238 48.8692581997247),13144
4476,938,2.3664238,48.8692581997247,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3664238 48.8692581997247),13145
4477,938,2.3664238,48.8692581997247,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3664238 48.8692581997247),13270
4478,938,2.3664238,48.8692581997247,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3664238 48.8692581997247),13271
4479,938,2.3664238,48.8692581997247,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3664238 48.8692581997247),13396
4480,939,2.3462019,48.8517420997291,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3462019 48.8517420997291),12768
4481,939,2.3462019,48.8517420997291,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3462019 48.8517420997291),12894
4482,939,2.3462019,48.8517420997291,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3462019 48.8517420997291),12895
4483,939,2.3462019,48.8517420997291,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3462019 48.8517420997291),13020
4484,939,2.3462019,48.8517420997291,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3462019 48.8517420997291),13021
4485,940,2.7830701,48.8689651997248,77111.0,chessy,internet_access,wlan,Wifi,POINT (2.7830701 48.8689651997248),18940
4486,940,2.7830701,48.8689651997248,77111.0,chessy,internet_access,wlan,Wifi,POINT (2.7830701 48.8689651997248),18941
4487,940,2.7830701,48.8689651997248,77111.0,chessy,internet_access,wlan,Wifi,POINT (2.7830701 48.8689651997248),19066
4488,940,2.7830701,48.8689651997248,77111.0,chessy,internet_access,wlan,Wifi,POINT (2.7830701 48.8689651997248),19067
4489,940,2.7830701,48.8689651997248,77111.0,chessy,internet_access,wlan,Wifi,POINT (2.7830701 48.8689651997248),19192
4490,940,2.7830701,48.8689651997248,77111.0,chessy,internet_access,wlan,Wifi,POINT (2.7830701 48.8689651997248),19193
4491,941,2.3669012,48.8244067997359,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3669012 48.8244067997359),13149
4492,941,2.3669012,48.8244067997359,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3669012 48.8244067997359),13150
4493,941,2.3669012,48.8244067997359,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3669012 48.8244067997359),13275
4494,941,2.3669012,48.8244067997359,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3669012 48.8244067997359),13276
4495,941,2.3669012,48.8244067997359,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3669012 48.8244067997359),13401
4496,942,2.3417731,48.8898328997197,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3417731 48.8898328997197),12764
4497,942,2.3417731,48.8898328997197,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3417731 48.8898328997197),12890
4498,942,2.3417731,48.8898328997197,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3417731 48.8898328997197),12891
4499,942,2.3417731,48.8898328997197,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3417731 48.8898328997197),13016
4500,943,2.7803162,48.8554936997282,77449.0,serris,internet_access,wlan,Wifi,POINT (2.7803162 48.8554936997282),18942
4501,943,2.7803162,48.8554936997282,77449.0,serris,internet_access,wlan,Wifi,POINT (2.7803162 48.8554936997282),19067
4502,943,2.7803162,48.8554936997282,77449.0,serris,internet_access,wlan,Wifi,POINT (2.7803162 48.8554936997282),19068
4503,943,2.7803162,48.8554936997282,77449.0,serris,internet_access,wlan,Wifi,POINT (2.7803162 48.8554936997282),19194
4504,944,2.3878244,48.9029868997164,93001.0,aubervilliers,internet_access,yes,Autre,POINT (2.3878244 48.9029868997164),13392
4505,944,2.3878244,48.9029868997164,93001.0,aubervilliers,internet_access,yes,Autre,POINT (2.3878244 48.9029868997164),13393
4506,944,2.3878244,48.9029868997164,93001.0,aubervilliers,internet_access,yes,Autre,POINT (2.3878244 48.9029868997164),13518
4507,944,2.3878244,48.9029868997164,93001.0,aubervilliers,internet_access,yes,Autre,POINT (2.3878244 48.9029868997164),13519
4508,944,2.3878244,48.9029868997164,93001.0,aubervilliers,internet_access,yes,Autre,POINT (2.3878244 48.9029868997164),13644
4509,944,2.3878244,48.9029868997164,93001.0,aubervilliers,internet_access,yes,Autre,POINT (2.3878244 48.9029868997164),13645
4510,945,2.3636454,48.8742189997235,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3636454 48.8742189997235),13018
4511,945,2.3636454,48.8742189997235,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3636454 48.8742189997235),13143
4512,945,2.3636454,48.8742189997235,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3636454 48.8742189997235),13144
4513,945,2.3636454,48.8742189997235,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3636454 48.8742189997235),13269
4514,945,2.3636454,48.8742189997235,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3636454 48.8742189997235),13270
4515,946,2.3433044,48.8691917997248,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3433044 48.8691917997248),12766
4516,946,2.3433044,48.8691917997248,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3433044 48.8691917997248),12767
4517,946,2.3433044,48.8691917997248,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3433044 48.8691917997248),12892
4518,946,2.3433044,48.8691917997248,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3433044 48.8691917997248),12893
4519,946,2.3433044,48.8691917997248,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3433044 48.8691917997248),13018
4520,946,2.3433044,48.8691917997248,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3433044 48.8691917997248),13019
4521,947,2.6980819,48.4046293998397,77186.0,fontainebleau,internet_access,wlan,Wifi,POINT (2.6980819 48.4046293998397),17858
4522,947,2.6980819,48.4046293998397,77186.0,fontainebleau,internet_access,wlan,Wifi,POINT (2.6980819 48.4046293998397),17859
4523,947,2.6980819,48.4046293998397,77186.0,fontainebleau,internet_access,wlan,Wifi,POINT (2.6980819 48.4046293998397),17984
4524,947,2.6980819,48.4046293998397,77186.0,fontainebleau,internet_access,wlan,Wifi,POINT (2.6980819 48.4046293998397),17985
4525,947,2.6980819,48.4046293998397,77186.0,fontainebleau,internet_access,wlan,Wifi,POINT (2.6980819 48.4046293998397),18110
4526,948,2.3805565,48.8573222997277,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3805565 48.8573222997277),13272
4527,948,2.3805565,48.8573222997277,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3805565 48.8573222997277),13397
4528,948,2.3805565,48.8573222997277,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3805565 48.8573222997277),13398
4529,948,2.3805565,48.8573222997277,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3805565 48.8573222997277),13523
4530,948,2.3805565,48.8573222997277,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3805565 48.8573222997277),13524
4531,949,2.0400995,48.7077188997648,78160.0,chevreuse,internet_access,wlan,Wifi,POINT (2.0400995 48.7077188997648),8500
4532,949,2.0400995,48.7077188997648,78160.0,chevreuse,internet_access,wlan,Wifi,POINT (2.0400995 48.7077188997648),8626
4533,949,2.0400995,48.7077188997648,78160.0,chevreuse,internet_access,wlan,Wifi,POINT (2.0400995 48.7077188997648),8627
4534,949,2.0400995,48.7077188997648,78160.0,chevreuse,internet_access,wlan,Wifi,POINT (2.0400995 48.7077188997648),8752
4535,949,2.0400995,48.7077188997648,78160.0,chevreuse,internet_access,wlan,Wifi,POINT (2.0400995 48.7077188997648),8753
4536,950,2.0378857,48.932881399709,78498.0,poissy,internet_access,yes,Autre,POINT (2.0378857 48.932881399709),8475
4537,950,2.0378857,48.932881399709,78498.0,poissy,internet_access,yes,Autre,POINT (2.0378857 48.932881399709),8601
4538,950,2.0378857,48.932881399709,78498.0,poissy,internet_access,yes,Autre,POINT (2.0378857 48.932881399709),8602
4539,950,2.0378857,48.932881399709,78498.0,poissy,internet_access,yes,Autre,POINT (2.0378857 48.932881399709),8727
4540,950,2.0378857,48.932881399709,78498.0,poissy,internet_access,yes,Autre,POINT (2.0378857 48.932881399709),8728
4541,951,2.1928475,48.8632743997262,92063.0,rueil-malmaison,internet_access,wlan,Wifi,POINT (2.1928475 48.8632743997262),10625
4542,951,2.1928475,48.8632743997262,92063.0,rueil-malmaison,internet_access,wlan,Wifi,POINT (2.1928475 48.8632743997262),10751
4543,951,2.1928475,48.8632743997262,92063.0,rueil-malmaison,internet_access,wlan,Wifi,POINT (2.1928475 48.8632743997262),10752
4544,951,2.1928475,48.8632743997262,92063.0,rueil-malmaison,internet_access,wlan,Wifi,POINT (2.1928475 48.8632743997262),10877
4545,952,2.3378536,48.872463699724,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3378536 48.872463699724),12640
4546,952,2.3378536,48.872463699724,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3378536 48.872463699724),12766
4547,952,2.3378536,48.872463699724,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3378536 48.872463699724),12892
4548,952,2.3378536,48.872463699724,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3378536 48.872463699724),13018
4549,953,2.2427873,48.8789268997224,92062.0,puteaux,internet_access,wlan,Wifi,POINT (2.2427873 48.8789268997224),11379
4550,953,2.2427873,48.8789268997224,92062.0,puteaux,internet_access,wlan,Wifi,POINT (2.2427873 48.8789268997224),11380
4551,953,2.2427873,48.8789268997224,92062.0,puteaux,internet_access,wlan,Wifi,POINT (2.2427873 48.8789268997224),11505
4552,953,2.2427873,48.8789268997224,92062.0,puteaux,internet_access,wlan,Wifi,POINT (2.2427873 48.8789268997224),11506
4553,953,2.2427873,48.8789268997224,92062.0,puteaux,internet_access,wlan,Wifi,POINT (2.2427873 48.8789268997224),11631
4554,953,2.2427873,48.8789268997224,92062.0,puteaux,internet_access,wlan,Wifi,POINT (2.2427873 48.8789268997224),11632
