,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,X,Y,name,com_insee,com_nom,Type,Type_détaillé,geometry,0
173,173,173,37,2.6538909000009,48.5514052999567,Missing,77288.0,melun,allotments,Autre,POINT (2.6538909000009 48.5514052999567),17211
174,174,174,37,2.6538909000009,48.5514052999567,Missing,77288.0,melun,allotments,Autre,POINT (2.6538909000009 48.5514052999567),17212
175,175,175,37,2.6538909000009,48.5514052999567,Missing,77288.0,melun,allotments,Autre,POINT (2.6538909000009 48.5514052999567),17337
176,176,176,37,2.6538909000009,48.5514052999567,Missing,77288.0,melun,allotments,Autre,POINT (2.6538909000009 48.5514052999567),17338
177,177,177,37,2.6538909000009,48.5514052999567,Missing,77288.0,melun,allotments,Autre,POINT (2.6538909000009 48.5514052999567),17464
178,178,178,38,2.65565880038285,48.5516211253073,Missing,77288.0,melun,allotments,Autre,POINT (2.65565880038285 48.5516211253073),17211
179,179,179,38,2.65565880038285,48.5516211253073,Missing,77288.0,melun,allotments,Autre,POINT (2.65565880038285 48.5516211253073),17212
180,180,180,38,2.65565880038285,48.5516211253073,Missing,77288.0,melun,allotments,Autre,POINT (2.65565880038285 48.5516211253073),17337
181,181,181,38,2.65565880038285,48.5516211253073,Missing,77288.0,melun,allotments,Autre,POINT (2.65565880038285 48.5516211253073),17338
182,182,182,38,2.65565880038285,48.5516211253073,Missing,77288.0,melun,allotments,Autre,POINT (2.65565880038285 48.5516211253073),17464
183,183,183,39,2.46677988685145,48.7397636242627,Missing,94078.0,villeneuve-saint-georges,allotments,Autre,POINT (2.46677988685145 48.7397636242627),14544
184,184,184,39,2.46677988685145,48.7397636242627,Missing,94078.0,villeneuve-saint-georges,allotments,Autre,POINT (2.46677988685145 48.7397636242627),14545
185,185,185,39,2.46677988685145,48.7397636242627,Missing,94078.0,villeneuve-saint-georges,allotments,Autre,POINT (2.46677988685145 48.7397636242627),14670
186,186,186,39,2.46677988685145,48.7397636242627,Missing,94078.0,villeneuve-saint-georges,allotments,Autre,POINT (2.46677988685145 48.7397636242627),14671
