,X,Y,name,com_insee,com_nom,Type,Type_détaillé,geometry,0
514,2.6011018,48.7824337997463,Missing,77373,Pontault-Combault,library,Dépôt à livres,POINT (2.6011018 48.7824337997463),16556
514,2.6011018,48.7824337997463,Missing,77373,Pontault-Combault,library,Dépôt à livres,POINT (2.6011018 48.7824337997463),16557
514,2.6011018,48.7824337997463,Missing,77373,Pontault-Combault,library,Dépôt à livres,POINT (2.6011018 48.7824337997463),16682
515,2.196478,48.8266583997353,Missing,92077,Ville-d'Avray,library,Dépôt à livres,POINT (2.196478 48.8266583997353),10755
515,2.196478,48.8266583997353,Missing,92077,Ville-d'Avray,library,Dépôt à livres,POINT (2.196478 48.8266583997353),10756
515,2.196478,48.8266583997353,Missing,92077,Ville-d'Avray,library,Dépôt à livres,POINT (2.196478 48.8266583997353),10881
515,2.196478,48.8266583997353,Missing,92077,Ville-d'Avray,library,Dépôt à livres,POINT (2.196478 48.8266583997353),10882
515,2.196478,48.8266583997353,Missing,92077,Ville-d'Avray,library,Dépôt à livres,POINT (2.196478 48.8266583997353),11007
516,2.1861518,48.8274848997351,Missing,92077,Ville-d'Avray,library,Dépôt à livres,POINT (2.1861518 48.8274848997351),10629
516,2.1861518,48.8274848997351,Missing,92077,Ville-d'Avray,library,Dépôt à livres,POINT (2.1861518 48.8274848997351),10755
516,2.1861518,48.8274848997351,Missing,92077,Ville-d'Avray,library,Dépôt à livres,POINT (2.1861518 48.8274848997351),10756
516,2.1861518,48.8274848997351,Missing,92077,Ville-d'Avray,library,Dépôt à livres,POINT (2.1861518 48.8274848997351),10881
517,2.0497567,48.9259412997107,Missing,78498,Poissy,library,Dépôt à livres,POINT (2.0497567 48.9259412997107),8602
517,2.0497567,48.9259412997107,Missing,78498,Poissy,library,Dépôt à livres,POINT (2.0497567 48.9259412997107),8728
517,2.0497567,48.9259412997107,Missing,78498,Poissy,library,Dépôt à livres,POINT (2.0497567 48.9259412997107),8729
517,2.0497567,48.9259412997107,Missing,78498,Poissy,library,Dépôt à livres,POINT (2.0497567 48.9259412997107),8854
517,2.0497567,48.9259412997107,Missing,78498,Poissy,library,Dépôt à livres,POINT (2.0497567 48.9259412997107),8855
518,2.1870688,48.811947099739,Missing,92022,Chaville,library,Dépôt à livres,POINT (2.1870688 48.811947099739),10630
518,2.1870688,48.811947099739,Missing,92022,Chaville,library,Dépôt à livres,POINT (2.1870688 48.811947099739),10631
518,2.1870688,48.811947099739,Missing,92022,Chaville,library,Dépôt à livres,POINT (2.1870688 48.811947099739),10756
518,2.1870688,48.811947099739,Missing,92022,Chaville,library,Dépôt à livres,POINT (2.1870688 48.811947099739),10757
518,2.1870688,48.811947099739,Missing,92022,Chaville,library,Dépôt à livres,POINT (2.1870688 48.811947099739),10883
519,2.3432974,48.936635899708,Boîte à livres,93066,Saint-Denis,library,Dépôt à livres,POINT (2.3432974 48.936635899708),12759
519,2.3432974,48.936635899708,Boîte à livres,93066,Saint-Denis,library,Dépôt à livres,POINT (2.3432974 48.936635899708),12884
519,2.3432974,48.936635899708,Boîte à livres,93066,Saint-Denis,library,Dépôt à livres,POINT (2.3432974 48.936635899708),12885
519,2.3432974,48.936635899708,Boîte à livres,93066,Saint-Denis,library,Dépôt à livres,POINT (2.3432974 48.936635899708),13011
520,2.2048123,48.8191458997372,Missing,92072,Sèvres,library,Dépôt à livres,POINT (2.2048123 48.8191458997372),10882
520,2.2048123,48.8191458997372,Missing,92072,Sèvres,library,Dépôt à livres,POINT (2.2048123 48.8191458997372),11007
520,2.2048123,48.8191458997372,Missing,92072,Sèvres,library,Dépôt à livres,POINT (2.2048123 48.8191458997372),11008
520,2.2048123,48.8191458997372,Missing,92072,Sèvres,library,Dépôt à livres,POINT (2.2048123 48.8191458997372),11134
521,2.3964955,48.8451181997307,Bibliothèque universitaire pluridisciplinaire de Sorbonne Nouvelle,75056,Paris,library,Bibliothèque,POINT (2.3964955 48.8451181997307),13525
521,2.3964955,48.8451181997307,Bibliothèque universitaire pluridisciplinaire de Sorbonne Nouvelle,75056,Paris,library,Bibliothèque,POINT (2.3964955 48.8451181997307),13651
521,2.3964955,48.8451181997307,Bibliothèque universitaire pluridisciplinaire de Sorbonne Nouvelle,75056,Paris,library,Bibliothèque,POINT (2.3964955 48.8451181997307),13652
521,2.3964955,48.8451181997307,Bibliothèque universitaire pluridisciplinaire de Sorbonne Nouvelle,75056,Paris,library,Bibliothèque,POINT (2.3964955 48.8451181997307),13777
522,2.4686396,48.8292234997347,Missing,94052,Nogent-sur-Marne,library,Dépôt à livres,POINT (2.4686396 48.8292234997347),14535
522,2.4686396,48.8292234997347,Missing,94052,Nogent-sur-Marne,library,Dépôt à livres,POINT (2.4686396 48.8292234997347),14660
522,2.4686396,48.8292234997347,Missing,94052,Nogent-sur-Marne,library,Dépôt à livres,POINT (2.4686396 48.8292234997347),14661
522,2.4686396,48.8292234997347,Missing,94052,Nogent-sur-Marne,library,Dépôt à livres,POINT (2.4686396 48.8292234997347),14787
523,2.5096115,48.6394473997817,Missing,91617,Tigery,library,Bibliothèque,POINT (2.5096115 48.6394473997817),15186
523,2.5096115,48.6394473997817,Missing,91617,Tigery,library,Bibliothèque,POINT (2.5096115 48.6394473997817),15312
523,2.5096115,48.6394473997817,Missing,91617,Tigery,library,Bibliothèque,POINT (2.5096115 48.6394473997817),15438
524,2.0440057,48.9280946997102,Missing,78498,Poissy,library,Dépôt à livres,POINT (2.0440057 48.9280946997102),8602
524,2.0440057,48.9280946997102,Missing,78498,Poissy,library,Dépôt à livres,POINT (2.0440057 48.9280946997102),8727
524,2.0440057,48.9280946997102,Missing,78498,Poissy,library,Dépôt à livres,POINT (2.0440057 48.9280946997102),8728
524,2.0440057,48.9280946997102,Missing,78498,Poissy,library,Dépôt à livres,POINT (2.0440057 48.9280946997102),8854
525,2.1657749,48.4364212998318,Missing,91223,Étampes,library,Dépôt à livres,POINT (2.1657749 48.4364212998318),10295
525,2.1657749,48.4364212998318,Missing,91223,Étampes,library,Dépôt à livres,POINT (2.1657749 48.4364212998318),10420
525,2.1657749,48.4364212998318,Missing,91223,Étampes,library,Dépôt à livres,POINT (2.1657749 48.4364212998318),10421
525,2.1657749,48.4364212998318,Missing,91223,Étampes,library,Dépôt à livres,POINT (2.1657749 48.4364212998318),10546
525,2.1657749,48.4364212998318,Missing,91223,Étampes,library,Dépôt à livres,POINT (2.1657749 48.4364212998318),10547
526,1.9193211,48.9136686997137,Missing,78010,Les Alluets-le-Roi,library,Bibliothèque,POINT (1.9193211 48.9136686997137),6839
526,1.9193211,48.9136686997137,Missing,78010,Les Alluets-le-Roi,library,Bibliothèque,POINT (1.9193211 48.9136686997137),6840
526,1.9193211,48.9136686997137,Missing,78010,Les Alluets-le-Roi,library,Bibliothèque,POINT (1.9193211 48.9136686997137),6965
526,1.9193211,48.9136686997137,Missing,78010,Les Alluets-le-Roi,library,Bibliothèque,POINT (1.9193211 48.9136686997137),6966
526,1.9193211,48.9136686997137,Missing,78010,Les Alluets-le-Roi,library,Bibliothèque,POINT (1.9193211 48.9136686997137),7091
526,1.9193211,48.9136686997137,Missing,78010,Les Alluets-le-Roi,library,Bibliothèque,POINT (1.9193211 48.9136686997137),7092
527,2.3012573,48.9177449997127,Médiathèque Robert-Doisneau,92036,Gennevilliers,library,Médiathèque,POINT (2.3012573 48.9177449997127),12131
527,2.3012573,48.9177449997127,Médiathèque Robert-Doisneau,92036,Gennevilliers,library,Médiathèque,POINT (2.3012573 48.9177449997127),12257
527,2.3012573,48.9177449997127,Médiathèque Robert-Doisneau,92036,Gennevilliers,library,Médiathèque,POINT (2.3012573 48.9177449997127),12383
528,1.9834721,48.8535505997286,Missing,78152,Chavenay,library,Dépôt à livres,POINT (1.9834721 48.8535505997286),7728
528,1.9834721,48.8535505997286,Missing,78152,Chavenay,library,Dépôt à livres,POINT (1.9834721 48.8535505997286),7854
528,1.9834721,48.8535505997286,Missing,78152,Chavenay,library,Dépôt à livres,POINT (1.9834721 48.8535505997286),7855
528,1.9834721,48.8535505997286,Missing,78152,Chavenay,library,Dépôt à livres,POINT (1.9834721 48.8535505997286),7980
529,2.1833079,48.6830042997709,Missing,91471,Orsay,library,Dépôt à livres,POINT (2.1833079 48.6830042997709),10519
529,2.1833079,48.6830042997709,Missing,91471,Orsay,library,Dépôt à livres,POINT (2.1833079 48.6830042997709),10645
529,2.1833079,48.6830042997709,Missing,91471,Orsay,library,Dépôt à livres,POINT (2.1833079 48.6830042997709),10646
529,2.1833079,48.6830042997709,Missing,91471,Orsay,library,Dépôt à livres,POINT (2.1833079 48.6830042997709),10771
529,2.1833079,48.6830042997709,Missing,91471,Orsay,library,Dépôt à livres,POINT (2.1833079 48.6830042997709),10772
530,2.0433226,49.0111031996896,l'Astrolabe,95323,Jouy-le-Moutier,library,Bibliothèque,POINT (2.0433226 49.0111031996896),8592
530,2.0433226,49.0111031996896,l'Astrolabe,95323,Jouy-le-Moutier,library,Bibliothèque,POINT (2.0433226 49.0111031996896),8593
530,2.0433226,49.0111031996896,l'Astrolabe,95323,Jouy-le-Moutier,library,Bibliothèque,POINT (2.0433226 49.0111031996896),8718
530,2.0433226,49.0111031996896,l'Astrolabe,95323,Jouy-le-Moutier,library,Bibliothèque,POINT (2.0433226 49.0111031996896),8719
530,2.0433226,49.0111031996896,l'Astrolabe,95323,Jouy-le-Moutier,library,Bibliothèque,POINT (2.0433226 49.0111031996896),8845
531,2.1520248,49.0223867996868,Bibliothèque Municipale de Pierrelaye,95488,Pierrelaye,library,Bibliothèque,POINT (2.1520248 49.0223867996868),10103
531,2.1520248,49.0223867996868,Bibliothèque Municipale de Pierrelaye,95488,Pierrelaye,library,Bibliothèque,POINT (2.1520248 49.0223867996868),10104
531,2.1520248,49.0223867996868,Bibliothèque Municipale de Pierrelaye,95488,Pierrelaye,library,Bibliothèque,POINT (2.1520248 49.0223867996868),10229
531,2.1520248,49.0223867996868,Bibliothèque Municipale de Pierrelaye,95488,Pierrelaye,library,Bibliothèque,POINT (2.1520248 49.0223867996868),10230
531,2.1520248,49.0223867996868,Bibliothèque Municipale de Pierrelaye,95488,Pierrelaye,library,Bibliothèque,POINT (2.1520248 49.0223867996868),10355
532,2.147542,48.9075590997153,Louis Aragon,78418,Montesson,library,Bibliothèque,POINT (2.147542 48.9075590997153),9990
532,2.147542,48.9075590997153,Louis Aragon,78418,Montesson,library,Bibliothèque,POINT (2.147542 48.9075590997153),10116
532,2.147542,48.9075590997153,Louis Aragon,78418,Montesson,library,Bibliothèque,POINT (2.147542 48.9075590997153),10117
532,2.147542,48.9075590997153,Louis Aragon,78418,Montesson,library,Bibliothèque,POINT (2.147542 48.9075590997153),10242
532,2.147542,48.9075590997153,Louis Aragon,78418,Montesson,library,Bibliothèque,POINT (2.147542 48.9075590997153),10243
533,2.2635478,48.7724778997488,Arbre à livres,92019,Châtenay-Malabry,library,Bibliothèque,POINT (2.2635478 48.7724778997488),11643
533,2.2635478,48.7724778997488,Arbre à livres,92019,Châtenay-Malabry,library,Bibliothèque,POINT (2.2635478 48.7724778997488),11769
533,2.2635478,48.7724778997488,Arbre à livres,92019,Châtenay-Malabry,library,Bibliothèque,POINT (2.2635478 48.7724778997488),11770
533,2.2635478,48.7724778997488,Arbre à livres,92019,Châtenay-Malabry,library,Bibliothèque,POINT (2.2635478 48.7724778997488),11895
533,2.2635478,48.7724778997488,Arbre à livres,92019,Châtenay-Malabry,library,Bibliothèque,POINT (2.2635478 48.7724778997488),11896
534,1.7727502,48.8587038997274,Bibliothèque,78681,Villiers-le-Mahieu,library,Bibliothèque,POINT (1.7727502 48.8587038997274),4829
534,1.7727502,48.8587038997274,Bibliothèque,78681,Villiers-le-Mahieu,library,Bibliothèque,POINT (1.7727502 48.8587038997274),4830
534,1.7727502,48.8587038997274,Bibliothèque,78681,Villiers-le-Mahieu,library,Bibliothèque,POINT (1.7727502 48.8587038997274),4955
534,1.7727502,48.8587038997274,Bibliothèque,78681,Villiers-le-Mahieu,library,Bibliothèque,POINT (1.7727502 48.8587038997274),4956
535,2.5241659,48.9481566997052,Marguerite-Yourcenar,93071,Sevran,library,Bibliothèque,POINT (2.5241659 48.9481566997052),15278
535,2.5241659,48.9481566997052,Marguerite-Yourcenar,93071,Sevran,library,Bibliothèque,POINT (2.5241659 48.9481566997052),15403
535,2.5241659,48.9481566997052,Marguerite-Yourcenar,93071,Sevran,library,Bibliothèque,POINT (2.5241659 48.9481566997052),15404
535,2.5241659,48.9481566997052,Marguerite-Yourcenar,93071,Sevran,library,Bibliothèque,POINT (2.5241659 48.9481566997052),15529
535,2.5241659,48.9481566997052,Marguerite-Yourcenar,93071,Sevran,library,Bibliothèque,POINT (2.5241659 48.9481566997052),15530
536,1.9088282,48.6124866997884,Missing,78164,Clairefontaine-en-Yvelines,library,Dépôt à livres,POINT (1.9088282 48.6124866997884),6747
536,1.9088282,48.6124866997884,Missing,78164,Clairefontaine-en-Yvelines,library,Dépôt à livres,POINT (1.9088282 48.6124866997884),6872
536,1.9088282,48.6124866997884,Missing,78164,Clairefontaine-en-Yvelines,library,Dépôt à livres,POINT (1.9088282 48.6124866997884),6873
536,1.9088282,48.6124866997884,Missing,78164,Clairefontaine-en-Yvelines,library,Dépôt à livres,POINT (1.9088282 48.6124866997884),6999
537,2.6411431,48.8409655997318,Missing,77258,Lognes,library,Dépôt à livres,POINT (2.6411431 48.8409655997318),16927
537,2.6411431,48.8409655997318,Missing,77258,Lognes,library,Dépôt à livres,POINT (2.6411431 48.8409655997318),16928
537,2.6411431,48.8409655997318,Missing,77258,Lognes,library,Dépôt à livres,POINT (2.6411431 48.8409655997318),17053
537,2.6411431,48.8409655997318,Missing,77258,Lognes,library,Dépôt à livres,POINT (2.6411431 48.8409655997318),17054
537,2.6411431,48.8409655997318,Missing,77258,Lognes,library,Dépôt à livres,POINT (2.6411431 48.8409655997318),17179
537,2.6411431,48.8409655997318,Missing,77258,Lognes,library,Dépôt à livres,POINT (2.6411431 48.8409655997318),17180
538,2.6495759,48.836142599733,Missing,77258,Lognes,library,Dépôt à livres,POINT (2.6495759 48.836142599733),17054
538,2.6495759,48.836142599733,Missing,77258,Lognes,library,Dépôt à livres,POINT (2.6495759 48.836142599733),17180
538,2.6495759,48.836142599733,Missing,77258,Lognes,library,Dépôt à livres,POINT (2.6495759 48.836142599733),17181
538,2.6495759,48.836142599733,Missing,77258,Lognes,library,Dépôt à livres,POINT (2.6495759 48.836142599733),17306
539,1.7648716,48.8100169997394,Missing,78513,La Queue-les-Yvelines,library,Dépôt à livres,POINT (1.7648716 48.8100169997394),4709
539,1.7648716,48.8100169997394,Missing,78513,La Queue-les-Yvelines,library,Dépôt à livres,POINT (1.7648716 48.8100169997394),4835
539,1.7648716,48.8100169997394,Missing,78513,La Queue-les-Yvelines,library,Dépôt à livres,POINT (1.7648716 48.8100169997394),4961
540,2.6562399,48.8380059997325,Missing,77468,Torcy,library,Dépôt à livres,POINT (2.6562399 48.8380059997325),17180
540,2.6562399,48.8380059997325,Missing,77468,Torcy,library,Dépôt à livres,POINT (2.6562399 48.8380059997325),17305
540,2.6562399,48.8380059997325,Missing,77468,Torcy,library,Dépôt à livres,POINT (2.6562399 48.8380059997325),17306
540,2.6562399,48.8380059997325,Missing,77468,Torcy,library,Dépôt à livres,POINT (2.6562399 48.8380059997325),17432
541,2.2845688,48.7557280997529,Missing,92002,Antony,library,Dépôt à livres,POINT (2.2845688 48.7557280997529),12023
541,2.2845688,48.7557280997529,Missing,92002,Antony,library,Dépôt à livres,POINT (2.2845688 48.7557280997529),12149
541,2.2845688,48.7557280997529,Missing,92002,Antony,library,Dépôt à livres,POINT (2.2845688 48.7557280997529),12275
542,2.0724918,48.6507145997789,Boîte à Livres,91338,Limours,library,Dépôt à livres,POINT (2.0724918 48.6507145997789),9010
542,2.0724918,48.6507145997789,Boîte à Livres,91338,Limours,library,Dépôt à livres,POINT (2.0724918 48.6507145997789),9011
542,2.0724918,48.6507145997789,Boîte à Livres,91338,Limours,library,Dépôt à livres,POINT (2.0724918 48.6507145997789),9136
542,2.0724918,48.6507145997789,Boîte à Livres,91338,Limours,library,Dépôt à livres,POINT (2.0724918 48.6507145997789),9137
542,2.0724918,48.6507145997789,Boîte à Livres,91338,Limours,library,Dépôt à livres,POINT (2.0724918 48.6507145997789),9262
542,2.0724918,48.6507145997789,Boîte à Livres,91338,Limours,library,Dépôt à livres,POINT (2.0724918 48.6507145997789),9263
543,2.3685023,48.916517599713,Médiathèque Paul Eluard,93001,Aubervilliers,library,Médiathèque,POINT (2.3685023 48.916517599713),13139
543,2.3685023,48.916517599713,Médiathèque Paul Eluard,93001,Aubervilliers,library,Médiathèque,POINT (2.3685023 48.916517599713),13265
543,2.3685023,48.916517599713,Médiathèque Paul Eluard,93001,Aubervilliers,library,Médiathèque,POINT (2.3685023 48.916517599713),13266
543,2.3685023,48.916517599713,Médiathèque Paul Eluard,93001,Aubervilliers,library,Médiathèque,POINT (2.3685023 48.916517599713),13391
544,2.3878244,48.9029868997164,Médiathèque André Breton,93001,Aubervilliers,library,Médiathèque,POINT (2.3878244 48.9029868997164),13392
544,2.3878244,48.9029868997164,Médiathèque André Breton,93001,Aubervilliers,library,Médiathèque,POINT (2.3878244 48.9029868997164),13393
544,2.3878244,48.9029868997164,Médiathèque André Breton,93001,Aubervilliers,library,Médiathèque,POINT (2.3878244 48.9029868997164),13518
544,2.3878244,48.9029868997164,Médiathèque André Breton,93001,Aubervilliers,library,Médiathèque,POINT (2.3878244 48.9029868997164),13519
544,2.3878244,48.9029868997164,Médiathèque André Breton,93001,Aubervilliers,library,Médiathèque,POINT (2.3878244 48.9029868997164),13644
544,2.3878244,48.9029868997164,Médiathèque André Breton,93001,Aubervilliers,library,Médiathèque,POINT (2.3878244 48.9029868997164),13645
545,2.1464983,48.9059808997156,Missing,78418,Montesson,library,Dépôt à livres,POINT (2.1464983 48.9059808997156),9990
545,2.1464983,48.9059808997156,Missing,78418,Montesson,library,Dépôt à livres,POINT (2.1464983 48.9059808997156),10116
545,2.1464983,48.9059808997156,Missing,78418,Montesson,library,Dépôt à livres,POINT (2.1464983 48.9059808997156),10117
545,2.1464983,48.9059808997156,Missing,78418,Montesson,library,Dépôt à livres,POINT (2.1464983 48.9059808997156),10242
545,2.1464983,48.9059808997156,Missing,78418,Montesson,library,Dépôt à livres,POINT (2.1464983 48.9059808997156),10243
546,2.7011657,48.4061200998393,Missing,77186,Fontainebleau,library,Dépôt à livres,POINT (2.7011657 48.4061200998393),17858
546,2.7011657,48.4061200998393,Missing,77186,Fontainebleau,library,Dépôt à livres,POINT (2.7011657 48.4061200998393),17983
546,2.7011657,48.4061200998393,Missing,77186,Fontainebleau,library,Dépôt à livres,POINT (2.7011657 48.4061200998393),17984
546,2.7011657,48.4061200998393,Missing,77186,Fontainebleau,library,Dépôt à livres,POINT (2.7011657 48.4061200998393),18110
547,2.6958449,48.4097121998384,CDI du lycèe François-Ier,77186,Fontainebleau,library,Bibliothèque,POINT (2.6958449 48.4097121998384),17732
547,2.6958449,48.4097121998384,CDI du lycèe François-Ier,77186,Fontainebleau,library,Bibliothèque,POINT (2.6958449 48.4097121998384),17857
547,2.6958449,48.4097121998384,CDI du lycèe François-Ier,77186,Fontainebleau,library,Bibliothèque,POINT (2.6958449 48.4097121998384),17858
547,2.6958449,48.4097121998384,CDI du lycèe François-Ier,77186,Fontainebleau,library,Bibliothèque,POINT (2.6958449 48.4097121998384),17983
547,2.6958449,48.4097121998384,CDI du lycèe François-Ier,77186,Fontainebleau,library,Bibliothèque,POINT (2.6958449 48.4097121998384),17984
548,2.1159759,48.6882730997696,Missing,91272,Gif-sur-Yvette,library,Dépôt à livres,POINT (2.1159759 48.6882730997696),9636
548,2.1159759,48.6882730997696,Missing,91272,Gif-sur-Yvette,library,Dépôt à livres,POINT (2.1159759 48.6882730997696),9637
548,2.1159759,48.6882730997696,Missing,91272,Gif-sur-Yvette,library,Dépôt à livres,POINT (2.1159759 48.6882730997696),9762
548,2.1159759,48.6882730997696,Missing,91272,Gif-sur-Yvette,library,Dépôt à livres,POINT (2.1159759 48.6882730997696),9763
548,2.1159759,48.6882730997696,Missing,91272,Gif-sur-Yvette,library,Dépôt à livres,POINT (2.1159759 48.6882730997696),9888
548,2.1159759,48.6882730997696,Missing,91272,Gif-sur-Yvette,library,Dépôt à livres,POINT (2.1159759 48.6882730997696),9889
549,2.3143831,48.7785315997473,Ludothèque,92014,Bourg-la-Reine,library,Bibliothèque,POINT (2.3143831 48.7785315997473),12398
549,2.3143831,48.7785315997473,Ludothèque,92014,Bourg-la-Reine,library,Bibliothèque,POINT (2.3143831 48.7785315997473),12399
549,2.3143831,48.7785315997473,Ludothèque,92014,Bourg-la-Reine,library,Bibliothèque,POINT (2.3143831 48.7785315997473),12524
549,2.3143831,48.7785315997473,Ludothèque,92014,Bourg-la-Reine,library,Bibliothèque,POINT (2.3143831 48.7785315997473),12525
549,2.3143831,48.7785315997473,Ludothèque,92014,Bourg-la-Reine,library,Bibliothèque,POINT (2.3143831 48.7785315997473),12650
549,2.3143831,48.7785315997473,Ludothèque,92014,Bourg-la-Reine,library,Bibliothèque,POINT (2.3143831 48.7785315997473),12651
550,2.493794,48.8384013997324,Boîte à livres,94052,Nogent-sur-Marne,library,Dépôt à livres,POINT (2.493794 48.8384013997324),14912
550,2.493794,48.8384013997324,Boîte à livres,94052,Nogent-sur-Marne,library,Dépôt à livres,POINT (2.493794 48.8384013997324),15037
550,2.493794,48.8384013997324,Boîte à livres,94052,Nogent-sur-Marne,library,Dépôt à livres,POINT (2.493794 48.8384013997324),15038
550,2.493794,48.8384013997324,Boîte à livres,94052,Nogent-sur-Marne,library,Dépôt à livres,POINT (2.493794 48.8384013997324),15164
551,2.2673414,48.9007764997169,Missing,92026,Courbevoie,library,Dépôt à livres,POINT (2.2673414 48.9007764997169),11754
551,2.2673414,48.9007764997169,Missing,92026,Courbevoie,library,Dépôt à livres,POINT (2.2673414 48.9007764997169),11755
551,2.2673414,48.9007764997169,Missing,92026,Courbevoie,library,Dépôt à livres,POINT (2.2673414 48.9007764997169),11880
551,2.2673414,48.9007764997169,Missing,92026,Courbevoie,library,Dépôt à livres,POINT (2.2673414 48.9007764997169),11881
551,2.2673414,48.9007764997169,Missing,92026,Courbevoie,library,Dépôt à livres,POINT (2.2673414 48.9007764997169),12007
552,2.1406107,48.674671099773,Boîte à Livres,91275,Gometz-le-Châtel,library,Dépôt à livres,POINT (2.1406107 48.674671099773),10016
552,2.1406107,48.674671099773,Boîte à Livres,91275,Gometz-le-Châtel,library,Dépôt à livres,POINT (2.1406107 48.674671099773),10142
552,2.1406107,48.674671099773,Boîte à Livres,91275,Gometz-le-Châtel,library,Dépôt à livres,POINT (2.1406107 48.674671099773),10143
552,2.1406107,48.674671099773,Boîte à Livres,91275,Gometz-le-Châtel,library,Dépôt à livres,POINT (2.1406107 48.674671099773),10268
553,2.3699283,48.9267443997105,Ludothèque Les Enfants du Jeu,93066,Saint-Denis,library,Bibliothèque,POINT (2.3699283 48.9267443997105),13138
553,2.3699283,48.9267443997105,Ludothèque Les Enfants du Jeu,93066,Saint-Denis,library,Bibliothèque,POINT (2.3699283 48.9267443997105),13264
553,2.3699283,48.9267443997105,Ludothèque Les Enfants du Jeu,93066,Saint-Denis,library,Bibliothèque,POINT (2.3699283 48.9267443997105),13390
554,2.3373594,48.8572707997277,Bibliothèque Mazarine,75056,Paris,library,Bibliothèque,POINT (2.3373594 48.8572707997277),12642
554,2.3373594,48.8572707997277,Bibliothèque Mazarine,75056,Paris,library,Bibliothèque,POINT (2.3373594 48.8572707997277),12767
554,2.3373594,48.8572707997277,Bibliothèque Mazarine,75056,Paris,library,Bibliothèque,POINT (2.3373594 48.8572707997277),12768
554,2.3373594,48.8572707997277,Bibliothèque Mazarine,75056,Paris,library,Bibliothèque,POINT (2.3373594 48.8572707997277),12893
554,2.3373594,48.8572707997277,Bibliothèque Mazarine,75056,Paris,library,Bibliothèque,POINT (2.3373594 48.8572707997277),12894
555,2.1427488,48.9984756996927,Missing,95306,Herblay-sur-Seine,library,Dépôt à livres,POINT (2.1427488 48.9984756996927),9980
555,2.1427488,48.9984756996927,Missing,95306,Herblay-sur-Seine,library,Dépôt à livres,POINT (2.1427488 48.9984756996927),10106
555,2.1427488,48.9984756996927,Missing,95306,Herblay-sur-Seine,library,Dépôt à livres,POINT (2.1427488 48.9984756996927),10107
555,2.1427488,48.9984756996927,Missing,95306,Herblay-sur-Seine,library,Dépôt à livres,POINT (2.1427488 48.9984756996927),10232
556,2.2710826,48.981135599697,Boite à livres,95219,Ermont,library,Dépôt à livres,POINT (2.2710826 48.981135599697),11746
556,2.2710826,48.981135599697,Boite à livres,95219,Ermont,library,Dépôt à livres,POINT (2.2710826 48.981135599697),11871
556,2.2710826,48.981135599697,Boite à livres,95219,Ermont,library,Dépôt à livres,POINT (2.2710826 48.981135599697),11872
556,2.2710826,48.981135599697,Boite à livres,95219,Ermont,library,Dépôt à livres,POINT (2.2710826 48.981135599697),11998
557,2.1245436,48.5541378998028,Missing,91540,Saint-Chéron,library,Dépôt à livres,POINT (2.1245436 48.5541378998028),9777
557,2.1245436,48.5541378998028,Missing,91540,Saint-Chéron,library,Dépôt à livres,POINT (2.1245436 48.5541378998028),9778
557,2.1245436,48.5541378998028,Missing,91540,Saint-Chéron,library,Dépôt à livres,POINT (2.1245436 48.5541378998028),9903
557,2.1245436,48.5541378998028,Missing,91540,Saint-Chéron,library,Dépôt à livres,POINT (2.1245436 48.5541378998028),9904
557,2.1245436,48.5541378998028,Missing,91540,Saint-Chéron,library,Dépôt à livres,POINT (2.1245436 48.5541378998028),10029
557,2.1245436,48.5541378998028,Missing,91540,Saint-Chéron,library,Dépôt à livres,POINT (2.1245436 48.5541378998028),10030
558,2.1530373,48.8978826997176,Médiathèque de Chatou,78146,Chatou,library,Médiathèque,POINT (2.1530373 48.8978826997176),10117
558,2.1530373,48.8978826997176,Médiathèque de Chatou,78146,Chatou,library,Médiathèque,POINT (2.1530373 48.8978826997176),10118
558,2.1530373,48.8978826997176,Médiathèque de Chatou,78146,Chatou,library,Médiathèque,POINT (2.1530373 48.8978826997176),10243
558,2.1530373,48.8978826997176,Médiathèque de Chatou,78146,Chatou,library,Médiathèque,POINT (2.1530373 48.8978826997176),10244
558,2.1530373,48.8978826997176,Médiathèque de Chatou,78146,Chatou,library,Médiathèque,POINT (2.1530373 48.8978826997176),10369
559,2.2216176,49.025513499686,Missing,95607,Taverny,library,Dépôt à livres,POINT (2.2216176 49.025513499686),11111
559,2.2216176,49.025513499686,Missing,95607,Taverny,library,Dépôt à livres,POINT (2.2216176 49.025513499686),11237
559,2.2216176,49.025513499686,Missing,95607,Taverny,library,Dépôt à livres,POINT (2.2216176 49.025513499686),11363
560,2.3271867,48.7303381997592,Missing,91689,Wissous,library,Dépôt à livres,POINT (2.3271867 48.7303381997592),12530
560,2.3271867,48.7303381997592,Missing,91689,Wissous,library,Dépôt à livres,POINT (2.3271867 48.7303381997592),12655
560,2.3271867,48.7303381997592,Missing,91689,Wissous,library,Dépôt à livres,POINT (2.3271867 48.7303381997592),12656
560,2.3271867,48.7303381997592,Missing,91689,Wissous,library,Dépôt à livres,POINT (2.3271867 48.7303381997592),12781
560,2.3271867,48.7303381997592,Missing,91689,Wissous,library,Dépôt à livres,POINT (2.3271867 48.7303381997592),12782
561,2.4093077,48.8030246997412,Missing,94081,Vitry-sur-Seine,library,Dépôt à livres,POINT (2.4093077 48.8030246997412),13656
561,2.4093077,48.8030246997412,Missing,94081,Vitry-sur-Seine,library,Dépôt à livres,POINT (2.4093077 48.8030246997412),13781
