,X,Y,name,brand,operator,fuel_diesel,fuel_95,fuel_98,fuel_e10,fuel_gpl,com_insee,com_nom,Type,type,Type_détaillé,geometry,0
795,2.47030082654491,49.0155936672881,Total Grand Pré,Total,Total,yes,,yes,yes,,95280.0,Goussainville,fuel,,Station de carburant,POINT (2.47030082654491 49.0155936672881),14514
795,2.47030082654491,49.0155936672881,Total Grand Pré,Total,Total,yes,,yes,yes,,95280.0,Goussainville,fuel,,Station de carburant,POINT (2.47030082654491 49.0155936672881),14640
795,2.47030082654491,49.0155936672881,Total Grand Pré,Total,Total,yes,,yes,yes,,95280.0,Goussainville,fuel,,Station de carburant,POINT (2.47030082654491 49.0155936672881),14641
795,2.47030082654491,49.0155936672881,Total Grand Pré,Total,Total,yes,,yes,yes,,95280.0,Goussainville,fuel,,Station de carburant,POINT (2.47030082654491 49.0155936672881),14766
796,2.45699194926542,49.0221698132102,Carrefour,,Carrefour,yes,,yes,yes,,95280.0,Goussainville,fuel,,Station de carburant,POINT (2.45699194926542 49.0221698132102),14387
796,2.45699194926542,49.0221698132102,Carrefour,,Carrefour,yes,,yes,yes,,95280.0,Goussainville,fuel,,Station de carburant,POINT (2.45699194926542 49.0221698132102),14388
796,2.45699194926542,49.0221698132102,Carrefour,,Carrefour,yes,,yes,yes,,95280.0,Goussainville,fuel,,Station de carburant,POINT (2.45699194926542 49.0221698132102),14513
796,2.45699194926542,49.0221698132102,Carrefour,,Carrefour,yes,,yes,yes,,95280.0,Goussainville,fuel,,Station de carburant,POINT (2.45699194926542 49.0221698132102),14514
796,2.45699194926542,49.0221698132102,Carrefour,,Carrefour,yes,,yes,yes,,95280.0,Goussainville,fuel,,Station de carburant,POINT (2.45699194926542 49.0221698132102),14639
797,2.45548479219594,49.0375522606814,Total Excellium,Total,,yes,,yes,yes,,95280.0,Goussainville,fuel,,Station de carburant,POINT (2.45548479219594 49.0375522606814),14385
797,2.45548479219594,49.0375522606814,Total Excellium,Total,,yes,,yes,yes,,95280.0,Goussainville,fuel,,Station de carburant,POINT (2.45548479219594 49.0375522606814),14386
797,2.45548479219594,49.0375522606814,Total Excellium,Total,,yes,,yes,yes,,95280.0,Goussainville,fuel,,Station de carburant,POINT (2.45548479219594 49.0375522606814),14511
797,2.45548479219594,49.0375522606814,Total Excellium,Total,,yes,,yes,yes,,95280.0,Goussainville,fuel,,Station de carburant,POINT (2.45548479219594 49.0375522606814),14512
797,2.45548479219594,49.0375522606814,Total Excellium,Total,,yes,,yes,yes,,95280.0,Goussainville,fuel,,Station de carburant,POINT (2.45548479219594 49.0375522606814),14638
798,2.44745713681723,48.5656708152984,Netto,Netto,Groupement des Mousquetaires,yes,yes,yes,,,91386.0,Mennecy,fuel,,Station de carburant,POINT (2.44745713681723 48.5656708152984),14312
798,2.44745713681723,48.5656708152984,Netto,Netto,Groupement des Mousquetaires,yes,yes,yes,,,91386.0,Mennecy,fuel,,Station de carburant,POINT (2.44745713681723 48.5656708152984),14313
798,2.44745713681723,48.5656708152984,Netto,Netto,Groupement des Mousquetaires,yes,yes,yes,,,91386.0,Mennecy,fuel,,Station de carburant,POINT (2.44745713681723 48.5656708152984),14438
798,2.44745713681723,48.5656708152984,Netto,Netto,Groupement des Mousquetaires,yes,yes,yes,,,91386.0,Mennecy,fuel,,Station de carburant,POINT (2.44745713681723 48.5656708152984),14439
798,2.44745713681723,48.5656708152984,Netto,Netto,Groupement des Mousquetaires,yes,yes,yes,,,91386.0,Mennecy,fuel,,Station de carburant,POINT (2.44745713681723 48.5656708152984),14564
799,2.6135171500009,48.9758841000031,Intermarché,Intermarché,Groupement des Mousquetaires,yes,yes,yes,,,77294.0,Mitry-Mory,fuel,,Station de carburant,POINT (2.6135171500009 48.9758841000031),16534
799,2.6135171500009,48.9758841000031,Intermarché,Intermarché,Groupement des Mousquetaires,yes,yes,yes,,,77294.0,Mitry-Mory,fuel,,Station de carburant,POINT (2.6135171500009 48.9758841000031),16535
799,2.6135171500009,48.9758841000031,Intermarché,Intermarché,Groupement des Mousquetaires,yes,yes,yes,,,77294.0,Mitry-Mory,fuel,,Station de carburant,POINT (2.6135171500009 48.9758841000031),16660
799,2.6135171500009,48.9758841000031,Intermarché,Intermarché,Groupement des Mousquetaires,yes,yes,yes,,,77294.0,Mitry-Mory,fuel,,Station de carburant,POINT (2.6135171500009 48.9758841000031),16661
799,2.6135171500009,48.9758841000031,Intermarché,Intermarché,Groupement des Mousquetaires,yes,yes,yes,,,77294.0,Mitry-Mory,fuel,,Station de carburant,POINT (2.6135171500009 48.9758841000031),16786
799,2.6135171500009,48.9758841000031,Intermarché,Intermarché,Groupement des Mousquetaires,yes,yes,yes,,,77294.0,Mitry-Mory,fuel,,Station de carburant,POINT (2.6135171500009 48.9758841000031),16787
800,2.09511255184788,49.0446862259247,,,Total,yes,,yes,yes,,95500.0,Pontoise,fuel,,Station de carburant,POINT (2.09511255184788 49.0446862259247),9219
800,2.09511255184788,49.0446862259247,,,Total,yes,,yes,yes,,95500.0,Pontoise,fuel,,Station de carburant,POINT (2.09511255184788 49.0446862259247),9344
800,2.09511255184788,49.0446862259247,,,Total,yes,,yes,yes,,95500.0,Pontoise,fuel,,Station de carburant,POINT (2.09511255184788 49.0446862259247),9345
800,2.09511255184788,49.0446862259247,,,Total,yes,,yes,yes,,95500.0,Pontoise,fuel,,Station de carburant,POINT (2.09511255184788 49.0446862259247),9470
800,2.09511255184788,49.0446862259247,,,Total,yes,,yes,yes,,95500.0,Pontoise,fuel,,Station de carburant,POINT (2.09511255184788 49.0446862259247),9471
801,2.35946997275105,48.8316280489504,Total Access,Total Access,,yes,,yes,yes,yes,75056.0,Paris,fuel,,Station de carburant,POINT (2.35946997275105 48.8316280489504),13022
801,2.35946997275105,48.8316280489504,Total Access,Total Access,,yes,,yes,yes,yes,75056.0,Paris,fuel,,Station de carburant,POINT (2.35946997275105 48.8316280489504),13023
801,2.35946997275105,48.8316280489504,Total Access,Total Access,,yes,,yes,yes,yes,75056.0,Paris,fuel,,Station de carburant,POINT (2.35946997275105 48.8316280489504),13148
801,2.35946997275105,48.8316280489504,Total Access,Total Access,,yes,,yes,yes,yes,75056.0,Paris,fuel,,Station de carburant,POINT (2.35946997275105 48.8316280489504),13149
801,2.35946997275105,48.8316280489504,Total Access,Total Access,,yes,,yes,yes,yes,75056.0,Paris,fuel,,Station de carburant,POINT (2.35946997275105 48.8316280489504),13274
801,2.35946997275105,48.8316280489504,Total Access,Total Access,,yes,,yes,yes,yes,75056.0,Paris,fuel,,Station de carburant,POINT (2.35946997275105 48.8316280489504),13275
802,2.29496181254167,48.7376395422953,Total,Total,,yes,,yes,yes,,92002.0,Antony,fuel,,Station de carburant,POINT (2.29496181254167 48.7376395422953),12151
802,2.29496181254167,48.7376395422953,Total,Total,,yes,,yes,yes,,92002.0,Antony,fuel,,Station de carburant,POINT (2.29496181254167 48.7376395422953),12277
802,2.29496181254167,48.7376395422953,Total,Total,,yes,,yes,yes,,92002.0,Antony,fuel,,Station de carburant,POINT (2.29496181254167 48.7376395422953),12278
802,2.29496181254167,48.7376395422953,Total,Total,,yes,,yes,yes,,92002.0,Antony,fuel,,Station de carburant,POINT (2.29496181254167 48.7376395422953),12403
803,2.18614103195624,49.0023276725751,Total,Total,Total,yes,,yes,yes,,95306.0,Herblay-sur-Seine,fuel,,Station de carburant,POINT (2.18614103195624 49.0023276725751),10609
803,2.18614103195624,49.0023276725751,Total,Total,Total,yes,,yes,yes,,95306.0,Herblay-sur-Seine,fuel,,Station de carburant,POINT (2.18614103195624 49.0023276725751),10610
803,2.18614103195624,49.0023276725751,Total,Total,Total,yes,,yes,yes,,95306.0,Herblay-sur-Seine,fuel,,Station de carburant,POINT (2.18614103195624 49.0023276725751),10735
803,2.18614103195624,49.0023276725751,Total,Total,Total,yes,,yes,yes,,95306.0,Herblay-sur-Seine,fuel,,Station de carburant,POINT (2.18614103195624 49.0023276725751),10736
803,2.18614103195624,49.0023276725751,Total,Total,Total,yes,,yes,yes,,95306.0,Herblay-sur-Seine,fuel,,Station de carburant,POINT (2.18614103195624 49.0023276725751),10862
804,2.24492697875661,48.7298770959166,Station Service E. Leclerc,E.Leclerc,E. Leclerc,yes,yes,yes,yes,,91377.0,Massy,fuel,,Station de carburant,POINT (2.24492697875661 48.7298770959166),11396
804,2.24492697875661,48.7298770959166,Station Service E. Leclerc,E.Leclerc,E. Leclerc,yes,yes,yes,yes,,91377.0,Massy,fuel,,Station de carburant,POINT (2.24492697875661 48.7298770959166),11521
804,2.24492697875661,48.7298770959166,Station Service E. Leclerc,E.Leclerc,E. Leclerc,yes,yes,yes,yes,,91377.0,Massy,fuel,,Station de carburant,POINT (2.24492697875661 48.7298770959166),11522
804,2.24492697875661,48.7298770959166,Station Service E. Leclerc,E.Leclerc,E. Leclerc,yes,yes,yes,yes,,91377.0,Massy,fuel,,Station de carburant,POINT (2.24492697875661 48.7298770959166),11648
805,2.25206423273846,48.6397440481267,Auchan,Auchan,,yes,yes,yes,yes,,91363.0,Marcoussis,fuel,,Station de carburant,POINT (2.25206423273846 48.6397440481267),11532
805,2.25206423273846,48.6397440481267,Auchan,Auchan,,yes,yes,yes,yes,,91363.0,Marcoussis,fuel,,Station de carburant,POINT (2.25206423273846 48.6397440481267),11657
805,2.25206423273846,48.6397440481267,Auchan,Auchan,,yes,yes,yes,yes,,91363.0,Marcoussis,fuel,,Station de carburant,POINT (2.25206423273846 48.6397440481267),11658
805,2.25206423273846,48.6397440481267,Auchan,Auchan,,yes,yes,yes,yes,,91363.0,Marcoussis,fuel,,Station de carburant,POINT (2.25206423273846 48.6397440481267),11784
806,2.05474313555291,48.7558357292051,Carrefour,Carrefour,,yes,yes,yes,yes,,78688.0,Voisins-le-Bretonneux,fuel,,Station de carburant,POINT (2.05474313555291 48.7558357292051),8747
806,2.05474313555291,48.7558357292051,Carrefour,Carrefour,,yes,yes,yes,yes,,78688.0,Voisins-le-Bretonneux,fuel,,Station de carburant,POINT (2.05474313555291 48.7558357292051),8873
806,2.05474313555291,48.7558357292051,Carrefour,Carrefour,,yes,yes,yes,yes,,78688.0,Voisins-le-Bretonneux,fuel,,Station de carburant,POINT (2.05474313555291 48.7558357292051),8874
806,2.05474313555291,48.7558357292051,Carrefour,Carrefour,,yes,yes,yes,yes,,78688.0,Voisins-le-Bretonneux,fuel,,Station de carburant,POINT (2.05474313555291 48.7558357292051),8999
807,2.96875611925577,48.677397367904,Carrefour,Carrefour,,yes,yes,yes,,,77393.0,Rozay-en-Brie,fuel,,Station de carburant,POINT (2.96875611925577 48.677397367904),21607
807,2.96875611925577,48.677397367904,Carrefour,Carrefour,,yes,yes,yes,,,77393.0,Rozay-en-Brie,fuel,,Station de carburant,POINT (2.96875611925577 48.677397367904),21608
807,2.96875611925577,48.677397367904,Carrefour,Carrefour,,yes,yes,yes,,,77393.0,Rozay-en-Brie,fuel,,Station de carburant,POINT (2.96875611925577 48.677397367904),21733
807,2.96875611925577,48.677397367904,Carrefour,Carrefour,,yes,yes,yes,,,77393.0,Rozay-en-Brie,fuel,,Station de carburant,POINT (2.96875611925577 48.677397367904),21734
807,2.96875611925577,48.677397367904,Carrefour,Carrefour,,yes,yes,yes,,,77393.0,Rozay-en-Brie,fuel,,Station de carburant,POINT (2.96875611925577 48.677397367904),21860
808,2.20164327142242,49.048125957107,,Total Access,Total,yes,,yes,yes,,95256.0,Frépillon,fuel,,Station de carburant,POINT (2.20164327142242 49.048125957107),10856
808,2.20164327142242,49.048125957107,,Total Access,Total,yes,,yes,yes,,95256.0,Frépillon,fuel,,Station de carburant,POINT (2.20164327142242 49.048125957107),10857
808,2.20164327142242,49.048125957107,,Total Access,Total,yes,,yes,yes,,95256.0,Frépillon,fuel,,Station de carburant,POINT (2.20164327142242 49.048125957107),10982
808,2.20164327142242,49.048125957107,,Total Access,Total,yes,,yes,yes,,95256.0,Frépillon,fuel,,Station de carburant,POINT (2.20164327142242 49.048125957107),10983
809,2.02905015914094,48.9421959618222,Station Service E. Leclerc,E.Leclerc,E. Leclerc,yes,yes,,yes,,78123.0,Carrières-sous-Poissy,fuel,,Station de carburant,POINT (2.02905015914094 48.9421959618222),8348
809,2.02905015914094,48.9421959618222,Station Service E. Leclerc,E.Leclerc,E. Leclerc,yes,yes,,yes,,78123.0,Carrières-sous-Poissy,fuel,,Station de carburant,POINT (2.02905015914094 48.9421959618222),8474
809,2.02905015914094,48.9421959618222,Station Service E. Leclerc,E.Leclerc,E. Leclerc,yes,yes,,yes,,78123.0,Carrières-sous-Poissy,fuel,,Station de carburant,POINT (2.02905015914094 48.9421959618222),8475
809,2.02905015914094,48.9421959618222,Station Service E. Leclerc,E.Leclerc,E. Leclerc,yes,yes,,yes,,78123.0,Carrières-sous-Poissy,fuel,,Station de carburant,POINT (2.02905015914094 48.9421959618222),8600
809,2.02905015914094,48.9421959618222,Station Service E. Leclerc,E.Leclerc,E. Leclerc,yes,yes,,yes,,78123.0,Carrières-sous-Poissy,fuel,,Station de carburant,POINT (2.02905015914094 48.9421959618222),8601
810,2.08587935000073,49.009068099875,Station Service E. Leclerc - Conflans,E. Leclerc,E. Leclerc,yes,yes,yes,,,78172.0,Conflans-Sainte-Honorine,fuel,,Station de carburant,POINT (2.08587935000073 49.009068099875),9097
810,2.08587935000073,49.009068099875,Station Service E. Leclerc - Conflans,E. Leclerc,E. Leclerc,yes,yes,yes,,,78172.0,Conflans-Sainte-Honorine,fuel,,Station de carburant,POINT (2.08587935000073 49.009068099875),9222
810,2.08587935000073,49.009068099875,Station Service E. Leclerc - Conflans,E. Leclerc,E. Leclerc,yes,yes,yes,,,78172.0,Conflans-Sainte-Honorine,fuel,,Station de carburant,POINT (2.08587935000073 49.009068099875),9223
810,2.08587935000073,49.009068099875,Station Service E. Leclerc - Conflans,E. Leclerc,E. Leclerc,yes,yes,yes,,,78172.0,Conflans-Sainte-Honorine,fuel,,Station de carburant,POINT (2.08587935000073 49.009068099875),9348
810,2.08587935000073,49.009068099875,Station Service E. Leclerc - Conflans,E. Leclerc,E. Leclerc,yes,yes,yes,,,78172.0,Conflans-Sainte-Honorine,fuel,,Station de carburant,POINT (2.08587935000073 49.009068099875),9349
811,2.43351422182105,48.9894048316841,Station Service E. Leclerc,E. Leclerc,E. Leclerc,yes,yes,yes,yes,,95277.0,Gonesse,fuel,,Station de carburant,POINT (2.43351422182105 48.9894048316841),14013
811,2.43351422182105,48.9894048316841,Station Service E. Leclerc,E. Leclerc,E. Leclerc,yes,yes,yes,yes,,95277.0,Gonesse,fuel,,Station de carburant,POINT (2.43351422182105 48.9894048316841),14139
811,2.43351422182105,48.9894048316841,Station Service E. Leclerc,E. Leclerc,E. Leclerc,yes,yes,yes,yes,,95277.0,Gonesse,fuel,,Station de carburant,POINT (2.43351422182105 48.9894048316841),14140
811,2.43351422182105,48.9894048316841,Station Service E. Leclerc,E. Leclerc,E. Leclerc,yes,yes,yes,yes,,95277.0,Gonesse,fuel,,Station de carburant,POINT (2.43351422182105 48.9894048316841),14265
812,2.60688842520313,48.9535639708295,Station Service E. Leclerc,E.Leclerc,E. Leclerc,yes,yes,yes,yes,,77514.0,Villeparisis,fuel,,Station de carburant,POINT (2.60688842520313 48.9535639708295),16411
812,2.60688842520313,48.9535639708295,Station Service E. Leclerc,E.Leclerc,E. Leclerc,yes,yes,yes,yes,,77514.0,Villeparisis,fuel,,Station de carburant,POINT (2.60688842520313 48.9535639708295),16537
812,2.60688842520313,48.9535639708295,Station Service E. Leclerc,E.Leclerc,E. Leclerc,yes,yes,yes,yes,,77514.0,Villeparisis,fuel,,Station de carburant,POINT (2.60688842520313 48.9535639708295),16663
813,2.04171677830085,48.9559252810077,Station Service E. Leclerc,E.Leclerc,E. Leclerc,yes,yes,yes,yes,,78123.0,Carrières-sous-Poissy,fuel,,Station de carburant,POINT (2.04171677830085 48.9559252810077),8598
813,2.04171677830085,48.9559252810077,Station Service E. Leclerc,E.Leclerc,E. Leclerc,yes,yes,yes,yes,,78123.0,Carrières-sous-Poissy,fuel,,Station de carburant,POINT (2.04171677830085 48.9559252810077),8599
813,2.04171677830085,48.9559252810077,Station Service E. Leclerc,E.Leclerc,E. Leclerc,yes,yes,yes,yes,,78123.0,Carrières-sous-Poissy,fuel,,Station de carburant,POINT (2.04171677830085 48.9559252810077),8724
813,2.04171677830085,48.9559252810077,Station Service E. Leclerc,E.Leclerc,E. Leclerc,yes,yes,yes,yes,,78123.0,Carrières-sous-Poissy,fuel,,Station de carburant,POINT (2.04171677830085 48.9559252810077),8725
813,2.04171677830085,48.9559252810077,Station Service E. Leclerc,E.Leclerc,E. Leclerc,yes,yes,yes,yes,,78123.0,Carrières-sous-Poissy,fuel,,Station de carburant,POINT (2.04171677830085 48.9559252810077),8851
814,2.13831186313586,48.4410138125694,Station Service E. Leclerc,E. Leclerc,E. Leclerc,yes,yes,yes,yes,yes,91223.0,Étampes,fuel,,Station de carburant,POINT (2.13831186313586 48.4410138125694),9916
814,2.13831186313586,48.4410138125694,Station Service E. Leclerc,E. Leclerc,E. Leclerc,yes,yes,yes,yes,yes,91223.0,Étampes,fuel,,Station de carburant,POINT (2.13831186313586 48.4410138125694),10042
814,2.13831186313586,48.4410138125694,Station Service E. Leclerc,E. Leclerc,E. Leclerc,yes,yes,yes,yes,yes,91223.0,Étampes,fuel,,Station de carburant,POINT (2.13831186313586 48.4410138125694),10043
814,2.13831186313586,48.4410138125694,Station Service E. Leclerc,E. Leclerc,E. Leclerc,yes,yes,yes,yes,yes,91223.0,Étampes,fuel,,Station de carburant,POINT (2.13831186313586 48.4410138125694),10168
815,2.3029339422728,48.893623934924,,E. Leclerc,E. Leclerc,yes,,yes,yes,,75056.0,Paris,fuel,,Station de carburant,POINT (2.3029339422728 48.893623934924),12259
815,2.3029339422728,48.893623934924,,E. Leclerc,E. Leclerc,yes,,yes,yes,,75056.0,Paris,fuel,,Station de carburant,POINT (2.3029339422728 48.893623934924),12260
815,2.3029339422728,48.893623934924,,E. Leclerc,E. Leclerc,yes,,yes,yes,,75056.0,Paris,fuel,,Station de carburant,POINT (2.3029339422728 48.893623934924),12385
815,2.3029339422728,48.893623934924,,E. Leclerc,E. Leclerc,yes,,yes,yes,,75056.0,Paris,fuel,,Station de carburant,POINT (2.3029339422728 48.893623934924),12386
815,2.3029339422728,48.893623934924,,E. Leclerc,E. Leclerc,yes,,yes,yes,,75056.0,Paris,fuel,,Station de carburant,POINT (2.3029339422728 48.893623934924),12512
816,2.33932602751792,49.0418236024202,Station Service E. Leclerc,E.Leclerc,E. Leclerc,yes,yes,yes,yes,,95409.0,Moisselles,fuel,,Station de carburant,POINT (2.33932602751792 49.0418236024202),12747
816,2.33932602751792,49.0418236024202,Station Service E. Leclerc,E.Leclerc,E. Leclerc,yes,yes,yes,yes,,95409.0,Moisselles,fuel,,Station de carburant,POINT (2.33932602751792 49.0418236024202),12748
816,2.33932602751792,49.0418236024202,Station Service E. Leclerc,E.Leclerc,E. Leclerc,yes,yes,yes,yes,,95409.0,Moisselles,fuel,,Station de carburant,POINT (2.33932602751792 49.0418236024202),12873
816,2.33932602751792,49.0418236024202,Station Service E. Leclerc,E.Leclerc,E. Leclerc,yes,yes,yes,yes,,95409.0,Moisselles,fuel,,Station de carburant,POINT (2.33932602751792 49.0418236024202),12874
816,2.33932602751792,49.0418236024202,Station Service E. Leclerc,E.Leclerc,E. Leclerc,yes,yes,yes,yes,,95409.0,Moisselles,fuel,,Station de carburant,POINT (2.33932602751792 49.0418236024202),12999
817,2.26089776419327,49.0033718221014,Station Service E. Leclerc,E.Leclerc,E. Leclerc,yes,,yes,yes,,95574.0,Saint-Prix,fuel,,Station de carburant,POINT (2.26089776419327 49.0033718221014),11617
817,2.26089776419327,49.0033718221014,Station Service E. Leclerc,E.Leclerc,E. Leclerc,yes,,yes,yes,,95574.0,Saint-Prix,fuel,,Station de carburant,POINT (2.26089776419327 49.0033718221014),11618
817,2.26089776419327,49.0033718221014,Station Service E. Leclerc,E.Leclerc,E. Leclerc,yes,,yes,yes,,95574.0,Saint-Prix,fuel,,Station de carburant,POINT (2.26089776419327 49.0033718221014),11743
817,2.26089776419327,49.0033718221014,Station Service E. Leclerc,E.Leclerc,E. Leclerc,yes,,yes,yes,,95574.0,Saint-Prix,fuel,,Station de carburant,POINT (2.26089776419327 49.0033718221014),11744
817,2.26089776419327,49.0033718221014,Station Service E. Leclerc,E.Leclerc,E. Leclerc,yes,,yes,yes,,95574.0,Saint-Prix,fuel,,Station de carburant,POINT (2.26089776419327 49.0033718221014),11869
817,2.26089776419327,49.0033718221014,Station Service E. Leclerc,E.Leclerc,E. Leclerc,yes,,yes,yes,,95574.0,Saint-Prix,fuel,,Station de carburant,POINT (2.26089776419327 49.0033718221014),11870
818,2.05843360376434,48.9616582557713,Station Service E. Leclerc,E.Leclerc,E. Leclerc,yes,,yes,yes,,78005.0,Achères,fuel,,Station de carburant,POINT (2.05843360376434 48.9616582557713),8724
818,2.05843360376434,48.9616582557713,Station Service E. Leclerc,E.Leclerc,E. Leclerc,yes,,yes,yes,,78005.0,Achères,fuel,,Station de carburant,POINT (2.05843360376434 48.9616582557713),8850
818,2.05843360376434,48.9616582557713,Station Service E. Leclerc,E.Leclerc,E. Leclerc,yes,,yes,yes,,78005.0,Achères,fuel,,Station de carburant,POINT (2.05843360376434 48.9616582557713),8851
818,2.05843360376434,48.9616582557713,Station Service E. Leclerc,E.Leclerc,E. Leclerc,yes,,yes,yes,,78005.0,Achères,fuel,,Station de carburant,POINT (2.05843360376434 48.9616582557713),8976
818,2.05843360376434,48.9616582557713,Station Service E. Leclerc,E.Leclerc,E. Leclerc,yes,,yes,yes,,78005.0,Achères,fuel,,Station de carburant,POINT (2.05843360376434 48.9616582557713),8977
819,2.57941367903279,48.5011357274256,Carrefour,Carrefour,Carrefour,yes,yes,yes,yes,,77518.0,Villiers-en-Bière,fuel,,Station de carburant,POINT (2.57941367903279 48.5011357274256),16083
819,2.57941367903279,48.5011357274256,Carrefour,Carrefour,Carrefour,yes,yes,yes,yes,,77518.0,Villiers-en-Bière,fuel,,Station de carburant,POINT (2.57941367903279 48.5011357274256),16209
819,2.57941367903279,48.5011357274256,Carrefour,Carrefour,Carrefour,yes,yes,yes,yes,,77518.0,Villiers-en-Bière,fuel,,Station de carburant,POINT (2.57941367903279 48.5011357274256),16210
819,2.57941367903279,48.5011357274256,Carrefour,Carrefour,Carrefour,yes,yes,yes,yes,,77518.0,Villiers-en-Bière,fuel,,Station de carburant,POINT (2.57941367903279 48.5011357274256),16335
819,2.57941367903279,48.5011357274256,Carrefour,Carrefour,Carrefour,yes,yes,yes,yes,,77518.0,Villiers-en-Bière,fuel,,Station de carburant,POINT (2.57941367903279 48.5011357274256),16336
820,3.3078586599633,48.7844022973236,Intermarché,Intermarché,Groupement des Mousquetaires,yes,,yes,yes,,77182.0,La Ferté-Gaucher,fuel,,Station de carburant,POINT (3.3078586599633 48.7844022973236),26258
820,3.3078586599633,48.7844022973236,Intermarché,Intermarché,Groupement des Mousquetaires,yes,,yes,yes,,77182.0,La Ferté-Gaucher,fuel,,Station de carburant,POINT (3.3078586599633 48.7844022973236),26383
820,3.3078586599633,48.7844022973236,Intermarché,Intermarché,Groupement des Mousquetaires,yes,,yes,yes,,77182.0,La Ferté-Gaucher,fuel,,Station de carburant,POINT (3.3078586599633 48.7844022973236),26384
820,3.3078586599633,48.7844022973236,Intermarché,Intermarché,Groupement des Mousquetaires,yes,,yes,yes,,77182.0,La Ferté-Gaucher,fuel,,Station de carburant,POINT (3.3078586599633 48.7844022973236),26509
820,3.3078586599633,48.7844022973236,Intermarché,Intermarché,Groupement des Mousquetaires,yes,,yes,yes,,77182.0,La Ferté-Gaucher,fuel,,Station de carburant,POINT (3.3078586599633 48.7844022973236),26510
821,2.53712761027237,49.009340387156,Relais Total De Roissy 1,Total,,yes,,yes,yes,yes,95527.0,Roissy-en-France,fuel,,Station de carburant,POINT (2.53712761027237 49.009340387156),15522
821,2.53712761027237,49.009340387156,Relais Total De Roissy 1,Total,,yes,,yes,yes,yes,95527.0,Roissy-en-France,fuel,,Station de carburant,POINT (2.53712761027237 49.009340387156),15523
821,2.53712761027237,49.009340387156,Relais Total De Roissy 1,Total,,yes,,yes,yes,yes,95527.0,Roissy-en-France,fuel,,Station de carburant,POINT (2.53712761027237 49.009340387156),15648
821,2.53712761027237,49.009340387156,Relais Total De Roissy 1,Total,,yes,,yes,yes,yes,95527.0,Roissy-en-France,fuel,,Station de carburant,POINT (2.53712761027237 49.009340387156),15649
821,2.53712761027237,49.009340387156,Relais Total De Roissy 1,Total,,yes,,yes,yes,yes,95527.0,Roissy-en-France,fuel,,Station de carburant,POINT (2.53712761027237 49.009340387156),15775
822,2.57446804282172,48.3621314514021,Station Service E. Leclerc,E. Leclerc,E. Leclerc,yes,,yes,yes,yes,77001.0,Achères-la-Forêt,fuel,,Station de carburant,POINT (2.57446804282172 48.3621314514021),16099
822,2.57446804282172,48.3621314514021,Station Service E. Leclerc,E. Leclerc,E. Leclerc,yes,,yes,yes,yes,77001.0,Achères-la-Forêt,fuel,,Station de carburant,POINT (2.57446804282172 48.3621314514021),16224
822,2.57446804282172,48.3621314514021,Station Service E. Leclerc,E. Leclerc,E. Leclerc,yes,,yes,yes,yes,77001.0,Achères-la-Forêt,fuel,,Station de carburant,POINT (2.57446804282172 48.3621314514021),16225
822,2.57446804282172,48.3621314514021,Station Service E. Leclerc,E. Leclerc,E. Leclerc,yes,,yes,yes,yes,77001.0,Achères-la-Forêt,fuel,,Station de carburant,POINT (2.57446804282172 48.3621314514021),16351
823,2.57304054242299,48.3615970316001,Station Service E. Leclerc,E. Leclerc,E. Leclerc,yes,,yes,yes,yes,77001.0,Achères-la-Forêt,fuel,,Station de carburant,POINT (2.57304054242299 48.3615970316001),16099
823,2.57304054242299,48.3615970316001,Station Service E. Leclerc,E. Leclerc,E. Leclerc,yes,,yes,yes,yes,77001.0,Achères-la-Forêt,fuel,,Station de carburant,POINT (2.57304054242299 48.3615970316001),16224
823,2.57304054242299,48.3615970316001,Station Service E. Leclerc,E. Leclerc,E. Leclerc,yes,,yes,yes,yes,77001.0,Achères-la-Forêt,fuel,,Station de carburant,POINT (2.57304054242299 48.3615970316001),16225
823,2.57304054242299,48.3615970316001,Station Service E. Leclerc,E. Leclerc,E. Leclerc,yes,,yes,yes,yes,77001.0,Achères-la-Forêt,fuel,,Station de carburant,POINT (2.57304054242299 48.3615970316001),16351
824,2.69650499999974,48.4833174999391,,,Carrefour Market,yes,yes,yes,,,77096.0,Chartrettes,fuel,,Station de carburant,POINT (2.69650499999974 48.4833174999391),17723
824,2.69650499999974,48.4833174999391,,,Carrefour Market,yes,yes,yes,,,77096.0,Chartrettes,fuel,,Station de carburant,POINT (2.69650499999974 48.4833174999391),17849
824,2.69650499999974,48.4833174999391,,,Carrefour Market,yes,yes,yes,,,77096.0,Chartrettes,fuel,,Station de carburant,POINT (2.69650499999974 48.4833174999391),17850
824,2.69650499999974,48.4833174999391,,,Carrefour Market,yes,yes,yes,,,77096.0,Chartrettes,fuel,,Station de carburant,POINT (2.69650499999974 48.4833174999391),17975
824,2.69650499999974,48.4833174999391,,,Carrefour Market,yes,yes,yes,,,77096.0,Chartrettes,fuel,,Station de carburant,POINT (2.69650499999974 48.4833174999391),17976
825,1.9542490252377,48.7736858830786,Intermarché,Intermarché,Groupement des Mousquetaires,yes,yes,yes,,,78208.0,Élancourt,fuel,,Station de carburant,POINT (1.9542490252377 48.7736858830786),7359
825,1.9542490252377,48.7736858830786,Intermarché,Intermarché,Groupement des Mousquetaires,yes,yes,yes,,,78208.0,Élancourt,fuel,,Station de carburant,POINT (1.9542490252377 48.7736858830786),7485
