,X,Y,name,access,changing_table,wheelchair,drinking_water,com_insee,com_nom,Type,type,Type_détaillé,geometry,0
1210,2.3211169,48.8243413997359,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3211169 48.8243413997359),12646
1210,2.3211169,48.8243413997359,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3211169 48.8243413997359),12771
1211,2.3231556,48.8421677997315,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3231556 48.8421677997315),12517
1211,2.3231556,48.8421677997315,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3231556 48.8421677997315),12518
1211,2.3231556,48.8421677997315,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3231556 48.8421677997315),12643
1211,2.3231556,48.8421677997315,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3231556 48.8421677997315),12644
1211,2.3231556,48.8421677997315,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3231556 48.8421677997315),12769
1211,2.3231556,48.8421677997315,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3231556 48.8421677997315),12770
1212,2.3711689,48.8696799997247,Missing,yes,Missing,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3711689 48.8696799997247),13144
1212,2.3711689,48.8696799997247,Missing,yes,Missing,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3711689 48.8696799997247),13270
1212,2.3711689,48.8696799997247,Missing,yes,Missing,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3711689 48.8696799997247),13271
1212,2.3711689,48.8696799997247,Missing,yes,Missing,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3711689 48.8696799997247),13396
1212,2.3711689,48.8696799997247,Missing,yes,Missing,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3711689 48.8696799997247),13397
1213,2.3385455,48.872133299724,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3385455 48.872133299724),12766
1213,2.3385455,48.872133299724,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3385455 48.872133299724),12767
1213,2.3385455,48.872133299724,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3385455 48.872133299724),12892
1213,2.3385455,48.872133299724,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3385455 48.872133299724),12893
1213,2.3385455,48.872133299724,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3385455 48.872133299724),13018
1214,2.3180873,48.8651544997258,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3180873 48.8651544997258),12389
1214,2.3180873,48.8651544997258,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3180873 48.8651544997258),12514
1214,2.3180873,48.8651544997258,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3180873 48.8651544997258),12515
1214,2.3180873,48.8651544997258,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3180873 48.8651544997258),12640
1214,2.3180873,48.8651544997258,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3180873 48.8651544997258),12641
1215,2.2766496,48.8967303997179,Missing,yes,Missing,yes,Missing,92044.0,levallois-perret,toilets,toilettes_publiques,Payant,POINT (2.2766496 48.8967303997179),11881
1215,2.2766496,48.8967303997179,Missing,yes,Missing,yes,Missing,92044.0,levallois-perret,toilets,toilettes_publiques,Payant,POINT (2.2766496 48.8967303997179),11882
1215,2.2766496,48.8967303997179,Missing,yes,Missing,yes,Missing,92044.0,levallois-perret,toilets,toilettes_publiques,Payant,POINT (2.2766496 48.8967303997179),12007
1215,2.2766496,48.8967303997179,Missing,yes,Missing,yes,Missing,92044.0,levallois-perret,toilets,toilettes_publiques,Payant,POINT (2.2766496 48.8967303997179),12008
1215,2.2766496,48.8967303997179,Missing,yes,Missing,yes,Missing,92044.0,levallois-perret,toilets,toilettes_publiques,Payant,POINT (2.2766496 48.8967303997179),12133
1216,2.1724746,49.0712556996747,Missing,permissive,Missing,Missing,Missing,95039.0,auvers-sur-oise,toilets,toilettes_publiques,Missing,POINT (2.1724746 49.0712556996747),10350
1216,2.1724746,49.0712556996747,Missing,permissive,Missing,Missing,Missing,95039.0,auvers-sur-oise,toilets,toilettes_publiques,Missing,POINT (2.1724746 49.0712556996747),10475
1216,2.1724746,49.0712556996747,Missing,permissive,Missing,Missing,Missing,95039.0,auvers-sur-oise,toilets,toilettes_publiques,Missing,POINT (2.1724746 49.0712556996747),10476
1216,2.1724746,49.0712556996747,Missing,permissive,Missing,Missing,Missing,95039.0,auvers-sur-oise,toilets,toilettes_publiques,Missing,POINT (2.1724746 49.0712556996747),10602
1217,2.0814019,48.9955077996934,Missing,Missing,Missing,Missing,Missing,78172.0,conflans-sainte-honorine,toilets,toilettes_erp,Missing,POINT (2.0814019 48.9955077996934),9098
1217,2.0814019,48.9955077996934,Missing,Missing,Missing,Missing,Missing,78172.0,conflans-sainte-honorine,toilets,toilettes_erp,Missing,POINT (2.0814019 48.9955077996934),9099
1217,2.0814019,48.9955077996934,Missing,Missing,Missing,Missing,Missing,78172.0,conflans-sainte-honorine,toilets,toilettes_erp,Missing,POINT (2.0814019 48.9955077996934),9224
1217,2.0814019,48.9955077996934,Missing,Missing,Missing,Missing,Missing,78172.0,conflans-sainte-honorine,toilets,toilettes_erp,Missing,POINT (2.0814019 48.9955077996934),9225
1217,2.0814019,48.9955077996934,Missing,Missing,Missing,Missing,Missing,78172.0,conflans-sainte-honorine,toilets,toilettes_erp,Missing,POINT (2.0814019 48.9955077996934),9350
1217,2.0814019,48.9955077996934,Missing,Missing,Missing,Missing,Missing,78172.0,conflans-sainte-honorine,toilets,toilettes_erp,Missing,POINT (2.0814019 48.9955077996934),9351
1218,2.0804095,48.9950759996936,Missing,Missing,Missing,Missing,Missing,78172.0,conflans-sainte-honorine,toilets,toilettes_erp,Missing,POINT (2.0804095 48.9950759996936),9098
1218,2.0804095,48.9950759996936,Missing,Missing,Missing,Missing,Missing,78172.0,conflans-sainte-honorine,toilets,toilettes_erp,Missing,POINT (2.0804095 48.9950759996936),9099
1218,2.0804095,48.9950759996936,Missing,Missing,Missing,Missing,Missing,78172.0,conflans-sainte-honorine,toilets,toilettes_erp,Missing,POINT (2.0804095 48.9950759996936),9224
1218,2.0804095,48.9950759996936,Missing,Missing,Missing,Missing,Missing,78172.0,conflans-sainte-honorine,toilets,toilettes_erp,Missing,POINT (2.0804095 48.9950759996936),9225
1218,2.0804095,48.9950759996936,Missing,Missing,Missing,Missing,Missing,78172.0,conflans-sainte-honorine,toilets,toilettes_erp,Missing,POINT (2.0804095 48.9950759996936),9350
1218,2.0804095,48.9950759996936,Missing,Missing,Missing,Missing,Missing,78172.0,conflans-sainte-honorine,toilets,toilettes_erp,Missing,POINT (2.0804095 48.9950759996936),9351
1219,2.3158141,48.88846509972,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3158141 48.88846509972),12386
1219,2.3158141,48.88846509972,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3158141 48.88846509972),12512
1219,2.3158141,48.88846509972,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3158141 48.88846509972),12513
1219,2.3158141,48.88846509972,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3158141 48.88846509972),12638
1219,2.3158141,48.88846509972,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3158141 48.88846509972),12639
1220,2.3711593,48.8492224997297,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3711593 48.8492224997297),13147
1220,2.3711593,48.8492224997297,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3711593 48.8492224997297),13272
1220,2.3711593,48.8492224997297,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3711593 48.8492224997297),13273
1220,2.3711593,48.8492224997297,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3711593 48.8492224997297),13398
1220,2.3711593,48.8492224997297,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3711593 48.8492224997297),13399
1221,2.3541182,48.8568074997278,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3541182 48.8568074997278),12894
1221,2.3541182,48.8568074997278,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3541182 48.8568074997278),13019
1221,2.3541182,48.8568074997278,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3541182 48.8568074997278),13020
1221,2.3541182,48.8568074997278,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3541182 48.8568074997278),13145
1221,2.3541182,48.8568074997278,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3541182 48.8568074997278),13146
1222,2.5682747,49.0046913996912,Missing,Missing,Missing,Missing,Missing,93073.0,tremblay-en-france,toilets,toilettes_publiques,Missing,POINT (2.5682747 49.0046913996912),15901
1222,2.5682747,49.0046913996912,Missing,Missing,Missing,Missing,Missing,93073.0,tremblay-en-france,toilets,toilettes_publiques,Missing,POINT (2.5682747 49.0046913996912),16027
1222,2.5682747,49.0046913996912,Missing,Missing,Missing,Missing,Missing,93073.0,tremblay-en-france,toilets,toilettes_publiques,Missing,POINT (2.5682747 49.0046913996912),16028
1222,2.5682747,49.0046913996912,Missing,Missing,Missing,Missing,Missing,93073.0,tremblay-en-france,toilets,toilettes_publiques,Missing,POINT (2.5682747 49.0046913996912),16153
1222,2.5682747,49.0046913996912,Missing,Missing,Missing,Missing,Missing,93073.0,tremblay-en-france,toilets,toilettes_publiques,Missing,POINT (2.5682747 49.0046913996912),16154
1223,2.3518803,48.8404316997319,india streeat,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3518803 48.8404316997319),12895
1223,2.3518803,48.8404316997319,india streeat,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3518803 48.8404316997319),12896
1223,2.3518803,48.8404316997319,india streeat,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3518803 48.8404316997319),13021
1223,2.3518803,48.8404316997319,india streeat,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3518803 48.8404316997319),13022
1223,2.3518803,48.8404316997319,india streeat,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3518803 48.8404316997319),13147
1223,2.3518803,48.8404316997319,india streeat,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3518803 48.8404316997319),13148
1224,2.350371,48.860205499727,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.350371 48.860205499727),12893
1224,2.350371,48.860205499727,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.350371 48.860205499727),12894
1224,2.350371,48.860205499727,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.350371 48.860205499727),13019
1224,2.350371,48.860205499727,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.350371 48.860205499727),13020
1224,2.350371,48.860205499727,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.350371 48.860205499727),13145
1224,2.350371,48.860205499727,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.350371 48.860205499727),13146
1225,2.3735429,48.8478581997301,i quattro mori,customers,no,no,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3735429 48.8478581997301),13147
1225,2.3735429,48.8478581997301,i quattro mori,customers,no,no,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3735429 48.8478581997301),13272
1225,2.3735429,48.8478581997301,i quattro mori,customers,no,no,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3735429 48.8478581997301),13273
1225,2.3735429,48.8478581997301,i quattro mori,customers,no,no,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3735429 48.8478581997301),13398
1225,2.3735429,48.8478581997301,i quattro mori,customers,no,no,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3735429 48.8478581997301),13399
1226,2.2751999,48.8652149997257,Missing,Missing,Missing,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.2751999 48.8652149997257),11884
1226,2.2751999,48.8652149997257,Missing,Missing,Missing,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.2751999 48.8652149997257),11885
1226,2.2751999,48.8652149997257,Missing,Missing,Missing,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.2751999 48.8652149997257),12010
1226,2.2751999,48.8652149997257,Missing,Missing,Missing,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.2751999 48.8652149997257),12011
1226,2.2751999,48.8652149997257,Missing,Missing,Missing,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.2751999 48.8652149997257),12137
1227,2.3752075,48.8700026997246,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3752075 48.8700026997246),13270
1227,2.3752075,48.8700026997246,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3752075 48.8700026997246),13271
1227,2.3752075,48.8700026997246,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3752075 48.8700026997246),13396
1227,2.3752075,48.8700026997246,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3752075 48.8700026997246),13397
1227,2.3752075,48.8700026997246,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3752075 48.8700026997246),13522
1228,2.3720667,48.8459543997305,express de lyon,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3720667 48.8459543997305),13147
1228,2.3720667,48.8459543997305,express de lyon,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3720667 48.8459543997305),13273
1228,2.3720667,48.8459543997305,express de lyon,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3720667 48.8459543997305),13399
1229,2.3302688,48.884382599721,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3302688 48.884382599721),12638
1229,2.3302688,48.884382599721,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3302688 48.884382599721),12639
1229,2.3302688,48.884382599721,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3302688 48.884382599721),12764
1229,2.3302688,48.884382599721,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3302688 48.884382599721),12765
1229,2.3302688,48.884382599721,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3302688 48.884382599721),12891
1230,2.3405517,48.8866110997204,chez eugène,customers,no,no,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3405517 48.8866110997204),12764
1230,2.3405517,48.8866110997204,chez eugène,customers,no,no,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3405517 48.8866110997204),12765
1230,2.3405517,48.8866110997204,chez eugène,customers,no,no,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3405517 48.8866110997204),12890
1230,2.3405517,48.8866110997204,chez eugène,customers,no,no,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3405517 48.8866110997204),12891
1230,2.3405517,48.8866110997204,chez eugène,customers,no,no,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3405517 48.8866110997204),13016
1230,2.3405517,48.8866110997204,chez eugène,customers,no,no,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3405517 48.8866110997204),13017
1231,2.3624715,48.8252127997357,le bambou,customers,no,no,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3624715 48.8252127997357),13023
1231,2.3624715,48.8252127997357,le bambou,customers,no,no,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3624715 48.8252127997357),13149
1231,2.3624715,48.8252127997357,le bambou,customers,no,no,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3624715 48.8252127997357),13150
1231,2.3624715,48.8252127997357,le bambou,customers,no,no,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3624715 48.8252127997357),13275
1231,2.3624715,48.8252127997357,le bambou,customers,no,no,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3624715 48.8252127997357),13276
1232,2.3272363,48.8853031997208,café otto,customers,Missing,yes,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3272363 48.8853031997208),12513
1232,2.3272363,48.8853031997208,café otto,customers,Missing,yes,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3272363 48.8853031997208),12638
1232,2.3272363,48.8853031997208,café otto,customers,Missing,yes,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3272363 48.8853031997208),12639
1232,2.3272363,48.8853031997208,café otto,customers,Missing,yes,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3272363 48.8853031997208),12764
1232,2.3272363,48.8853031997208,café otto,customers,Missing,yes,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3272363 48.8853031997208),12765
1233,2.4583791,48.7904955997443,Missing,yes,Missing,yes,Missing,94028.0,créteil,toilets,toilettes_publiques,Gratuit,POINT (2.4583791 48.7904955997443),14413
1233,2.4583791,48.7904955997443,Missing,yes,Missing,yes,Missing,94028.0,créteil,toilets,toilettes_publiques,Gratuit,POINT (2.4583791 48.7904955997443),14539
1233,2.4583791,48.7904955997443,Missing,yes,Missing,yes,Missing,94028.0,créteil,toilets,toilettes_publiques,Gratuit,POINT (2.4583791 48.7904955997443),14540
1233,2.4583791,48.7904955997443,Missing,yes,Missing,yes,Missing,94028.0,créteil,toilets,toilettes_publiques,Gratuit,POINT (2.4583791 48.7904955997443),14665
1234,2.3663684,48.8693382997247,ima,customers,Missing,yes,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3663684 48.8693382997247),13144
1234,2.3663684,48.8693382997247,ima,customers,Missing,yes,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3663684 48.8693382997247),13145
1234,2.3663684,48.8693382997247,ima,customers,Missing,yes,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3663684 48.8693382997247),13270
1234,2.3663684,48.8693382997247,ima,customers,Missing,yes,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3663684 48.8693382997247),13271
1234,2.3663684,48.8693382997247,ima,customers,Missing,yes,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3663684 48.8693382997247),13396
1235,2.3448735,48.8667625997254,le léopold,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3448735 48.8667625997254),12767
1235,2.3448735,48.8667625997254,le léopold,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3448735 48.8667625997254),12892
1235,2.3448735,48.8667625997254,le léopold,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3448735 48.8667625997254),12893
1235,2.3448735,48.8667625997254,le léopold,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3448735 48.8667625997254),13018
1235,2.3448735,48.8667625997254,le léopold,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3448735 48.8667625997254),13019
1236,2.3670323,48.8460037997305,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3670323 48.8460037997305),13147
1236,2.3670323,48.8460037997305,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3670323 48.8460037997305),13273
1236,2.3670323,48.8460037997305,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3670323 48.8460037997305),13399
1237,2.3573407,48.880520299722,Missing,Missing,Missing,no,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3573407 48.880520299722),13017
1237,2.3573407,48.880520299722,Missing,Missing,Missing,no,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3573407 48.880520299722),13018
1237,2.3573407,48.880520299722,Missing,Missing,Missing,no,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3573407 48.880520299722),13143
1237,2.3573407,48.880520299722,Missing,Missing,Missing,no,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3573407 48.880520299722),13144
1237,2.3573407,48.880520299722,Missing,Missing,Missing,no,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3573407 48.880520299722),13269
1238,2.3569948,48.8260574997355,café canon,Missing,Missing,no,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3569948 48.8260574997355),13023
1238,2.3569948,48.8260574997355,café canon,Missing,Missing,no,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3569948 48.8260574997355),13024
1238,2.3569948,48.8260574997355,café canon,Missing,Missing,no,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3569948 48.8260574997355),13149
1238,2.3569948,48.8260574997355,café canon,Missing,Missing,no,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3569948 48.8260574997355),13150
1238,2.3569948,48.8260574997355,café canon,Missing,Missing,no,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3569948 48.8260574997355),13275
1239,2.3767781,48.8308856997343,the frog & british library,customers,yes,designated,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3767781 48.8308856997343),13274
1239,2.3767781,48.8308856997343,the frog & british library,customers,yes,designated,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3767781 48.8308856997343),13275
1239,2.3767781,48.8308856997343,the frog & british library,customers,yes,designated,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3767781 48.8308856997343),13400
1239,2.3767781,48.8308856997343,the frog & british library,customers,yes,designated,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3767781 48.8308856997343),13401
1239,2.3767781,48.8308856997343,the frog & british library,customers,yes,designated,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3767781 48.8308856997343),13527
1240,2.2576606,48.9896667996949,bp,Missing,Missing,Missing,Missing,95219.0,ermont,toilets,toilettes_erp,Missing,POINT (2.2576606 48.9896667996949),11619
1240,2.2576606,48.9896667996949,bp,Missing,Missing,Missing,Missing,95219.0,ermont,toilets,toilettes_erp,Missing,POINT (2.2576606 48.9896667996949),11745
1240,2.2576606,48.9896667996949,bp,Missing,Missing,Missing,Missing,95219.0,ermont,toilets,toilettes_erp,Missing,POINT (2.2576606 48.9896667996949),11871
1241,2.3529245,48.8840057997211,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3529245 48.8840057997211),12891
1241,2.3529245,48.8840057997211,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3529245 48.8840057997211),13016
1241,2.3529245,48.8840057997211,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3529245 48.8840057997211),13017
1241,2.3529245,48.8840057997211,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3529245 48.8840057997211),13142
1241,2.3529245,48.8840057997211,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3529245 48.8840057997211),13143
1242,2.3535202,48.8374832997326,Missing,yes,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3535202 48.8374832997326),12896
1242,2.3535202,48.8374832997326,Missing,yes,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3535202 48.8374832997326),13021
1242,2.3535202,48.8374832997326,Missing,yes,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3535202 48.8374832997326),13022
1242,2.3535202,48.8374832997326,Missing,yes,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3535202 48.8374832997326),13148
1243,2.3556275,48.8379022997325,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3556275 48.8379022997325),12896
1243,2.3556275,48.8379022997325,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3556275 48.8379022997325),13021
1243,2.3556275,48.8379022997325,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3556275 48.8379022997325),13022
1243,2.3556275,48.8379022997325,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3556275 48.8379022997325),13147
1243,2.3556275,48.8379022997325,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3556275 48.8379022997325),13148
1244,2.3387718,48.8391877997322,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3387718 48.8391877997322),12769
1244,2.3387718,48.8391877997322,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3387718 48.8391877997322),12770
1244,2.3387718,48.8391877997322,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3387718 48.8391877997322),12895
1244,2.3387718,48.8391877997322,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3387718 48.8391877997322),12896
